id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFGSFEG2,普长岭菜市场,延吉西路长岭路56号,购物服务;综合市场;蔬菜市场,060705,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520148,31.280692",021-65039546,购物服务,综合市场,蔬菜市场,121.520148,31.280692,"121.515784,31.282748",121.515784,31.282748,POINT (121.515784 31.282748),商业
B0FFKAXSRD,上汽荣威体验中心(杨浦邯郸路店),邯郸路195号(复旦大学地铁站2号口步行440米),汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501016,31.295132",021-35363070;021-65800689,汽车销售,汽车销售,汽车销售|汽车维修,121.501016,31.295132,"121.496583,31.297126",121.496583,31.297126,POINT (121.496583 31.297126),商业
B0FFK8ZXO3,上海华联商厦,大连路1176号,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506974,31.267845",[],购物服务,便民商店/便利店,便民商店/便利店,121.506974,31.267845,"121.502565,31.269868",121.502565,31.269868,POINT (121.502565 31.269868),商业
B0IALOEEDB,柯达冲印店(海上海店),大连路1168号2楼,生活服务;摄影冲印店;摄影冲印,071300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506568,31.267419",021-55968721;13636516426,生活服务,摄影冲印店,摄影冲印,121.506568,31.267419,"121.502157,31.269441",121.502157,31.269441,POINT (121.502157 31.269441),商业
B0FFI5DQ95,丰巢快递柜,控江路2063号五环大厦西座一楼大堂,生活服务;物流速递;物流速递,070500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508266,31.271403",[],生活服务,物流速递,物流速递,121.508266,31.271403,"121.503861,31.273428",121.503861,31.273428,POINT (121.503861 31.273428),商业
B0HU5XRD1P,菜鸟驿站(全家四平路店),[],生活服务;物流速递;物流速递,070500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504791,31.274750",[],生活服务,物流速递,物流速递,121.504791,31.27475,"121.500373,31.276764",121.500373,31.276764,POINT (121.500373 31.276764),商业
B0FFMAWKT9,顺丰速运,控江路1455弄一号后门(江浦路地铁站1号口步行460米),生活服务;物流速递;物流速递,070500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.523524,31.276129",[],生活服务,物流速递,物流速递,121.523524,31.276129,"121.519172,31.278197",121.519172,31.278197,POINT (121.519172 31.278197),商业
B0HUFRVVVV,丰巢快递柜,国年路65弄之15-17号(国权路地铁站4号口步行170米),生活服务;物流速递;物流速递,070500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509747,31.291088",[],生活服务,物流速递,物流速递,121.509747,31.291088,"121.505346,31.29311",121.505346,31.29311,POINT (121.505346 31.29311),商业
B0HKM5A5KJ,黑龙江炒货(密云路店),密云路密云小区,购物服务;综合市场;果品市场,060704,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496651,31.278201",[],购物服务,综合市场,果品市场,121.496651,31.278201,"121.492204,31.280189",121.492204,31.280189,POINT (121.492204 31.280189),商业
B0H1OX0G4R,LAVAZZA COFFEE(海上海·弘基休闲广场C区店),许昌路28号附近海上海·弘基休闲广场C区F1,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507627,31.268115",[],餐饮服务,咖啡厅,咖啡厅,121.507627,31.268115,"121.50322,31.27014",121.50322,31.27014,POINT (121.50322 31.27014),商业
B0FFH5P9JN,菜鸟驿站(上海虹口区大连西路24号店),大连西路24号(四平路地铁站4号口步行260米),生活服务;物流速递;物流速递,070500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498620,31.276450",4001787878,生活服务,物流速递,物流速递,121.49862,31.27645,"121.49418,31.278444",121.49418,31.278444,POINT (121.49418 31.278444),商业
B0FFK8UPKN,新东方妈咪小屋,虹口区大连路1546号(近卓新路),生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504545,31.272440",[],生活服务,生活服务场所,生活服务场所,121.504545,31.27244,"121.500127,31.274454",121.500127,31.274454,POINT (121.500127 31.274454),商业
B00151AF9D,中国石化江浦加油站,江浦路1903号,汽车服务;加油站;中国石化,010101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517032,31.278932",021-65038514,汽车服务,加油站,中国石化,121.517032,31.278932,"121.512658,31.28098",121.512658,31.28098,POINT (121.512658 31.28098),商业
B0FFHGFK9V,OC网东方有线四平路街道管理站,阜新路174号,生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506584,31.276365",021-65028670,生活服务,生活服务场所,生活服务场所,121.506584,31.276365,"121.502173,31.278383",121.502173,31.278383,POINT (121.502173 31.278383),商业
B0FFHR3DLZ,德国赫姆勒(东方商厦杨浦店),四平路2500号东方商厦B1层,购物服务;家居建材市场;厨卫市场,060604,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515576,31.299059",[],购物服务,家居建材市场,厨卫市场,121.515576,31.299059,"121.511195,31.301095",121.511195,31.301095,POINT (121.511195 31.301095),商业
B0FFI0PAHJ,八发家电维修,国定路131号,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516544,31.290572",[],生活服务,维修站点,维修站点,121.516544,31.290572,"121.512167,31.292614",121.512167,31.292614,POINT (121.512167 31.292614),商业
B0GR6C12X7,手机电脑维修,手机电脑售后维修中心政本路111号,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514640,31.291111",[],生活服务,维修站点,维修站点,121.51464,31.291111,"121.510256,31.293147",121.510256,31.293147,POINT (121.510256 31.293147),商业
B0FFHO5RDD,电脑手机维修(迅维科技),抚顺路255-2号附近,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514577,31.279771",13764917231,购物服务,家电电子卖场,数码电子,121.514577,31.279771,"121.510194,31.281812",121.510194,31.281812,POINT (121.510194 31.281812),商业
B0FFFDDGWG,阳光电脑维修(锦西路),锦西路150弄1号,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508080,31.273641",[],生活服务,维修站点,维修站点,121.50808,31.273641,"121.503674,31.275665",121.503674,31.275665,POINT (121.503674 31.275665),商业
B0FFM7FYXX,未来人类电脑售后维修中心,黄兴路1737号,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519111,31.290761",[],生活服务,维修站点,维修站点,121.519111,31.290761,"121.514743,31.29281",121.514743,31.29281,POINT (121.514743 31.29281),商业
B0FFH0HZUQ,华为手机售后中心(国顺路店),国顺路66弄2号楼2302-A室,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518674,31.291861",[],生活服务,维修站点,维修站点,121.518674,31.291861,"121.514304,31.293909",121.514304,31.293909,POINT (121.514304 31.293909),商业
B0FFGPUWZ4,上海Macbook苹果笔记本电脑维修点(杨浦店),国顺路66弄2号楼23层,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518705,31.291904",[],生活服务,维修站点,维修站点,121.518705,31.291904,"121.514335,31.293952",121.514335,31.293952,POINT (121.514335 31.293952),商业
B0FFH1ZCFW,铭修苹果手机iphone维修店(杨浦区服务点),四平路2500号金岛大厦19楼1903B,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515930,31.298300",[],生活服务,维修站点,维修站点,121.51593,31.2983,"121.51155,31.300337",121.51155,31.300337,POINT (121.51155 31.300337),商业
B0FFLBWZDT,五角场颐高数码广场苹果手机电脑专业维修点,邯郸路365号2楼L203室,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508021,31.297367",15921517209,生活服务,维修站点,维修站点,121.508021,31.297367,"121.503613,31.299381",121.503613,31.299381,POINT (121.503613 31.299381),商业
B00156SLGX,上海悦鑫汽车专项修理有限公司,国权路93号-2号,汽车维修;汽车维修;汽车维修,030000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516843,31.287921",021-55580890,汽车维修,汽车维修,汽车维修,121.516843,31.287921,"121.512467,31.289965",121.512467,31.289965,POINT (121.512467 31.289965),商业
B0FFIA6N0O,上海毫阚汽车服务有限公司,国顺路165号,汽车维修;汽车综合维修;汽车综合维修|汽车服务;汽车服务相关;汽车服务相关,030100|010000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513591,31.290832",15921260016;13127937332,汽车维修,汽车综合维修,汽车综合维修|汽车服务,121.513591,31.290832,"121.509203,31.292865",121.509203,31.292865,POINT (121.509203 31.292865),商业
B0FFGFB2EU,杨浦顺风助动车修理,国顺路377号,摩托车服务;摩托车维修;摩托车维修|生活服务;维修站点;维修站点,040200|071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510631,31.291944",[],摩托车服务,摩托车维修,摩托车维修|生活服务,121.510631,31.291944,"121.506233,31.293968",121.506233,31.293968,POINT (121.506233 31.293968),商业
B0GUU50SF6,Punchline Coffee&Roaster（同济店）,四平路1024号1幢1层103-104室,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504798,31.277427",18611922788,餐饮服务,咖啡厅,咖啡厅,121.504798,31.277427,"121.50038,31.27944",121.50038,31.27944,POINT (121.50038 31.27944),商业
B00156NF0J,上海快E修电脑服务(邯郸路店),邯郸路365号颐高数码广场二楼B203,生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508681,31.297570",[],生活服务,生活服务场所,生活服务场所,121.508681,31.29757,"121.504275,31.299586",121.504275,31.299586,POINT (121.504275 31.299586),商业
B0FFLFG8IF,杨浦区戴尔服务中心,铁岭路32号同叶大厦一楼大厅101室,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514633,31.277912",021-33620955;18964664775,购物服务,家电电子卖场,数码电子,121.514633,31.277912,"121.51025,31.279954",121.51025,31.279954,POINT (121.51025 31.279954),商业
B00156YNRU,湘下人风味小吃,阜新路268号,餐饮服务;中餐厅;湖南菜(湘菜),050108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508535,31.279958",15000874118,餐饮服务,中餐厅,湖南菜(湘菜),121.508535,31.279958,"121.50413,31.281981",121.50413,31.281981,POINT (121.50413 31.281981),商业
B0HRVR0M22,赣湘小厨(绿色米兰奥特莱斯店),国权路39号绿色米兰奥特莱斯B2,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518481,31.288294",[],餐饮服务,中餐厅,中餐厅,121.518481,31.288294,"121.514111,31.290342",121.514111,31.290342,POINT (121.514111 31.290342),商业
B0G0BU28RX,品湘阁浏阳蒸菜,大连路1550号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502974,31.273707",[],餐饮服务,餐饮相关场所,餐饮相关,121.502974,31.273707,"121.49855,31.275716",121.49855,31.275716,POINT (121.49855 31.275716),商业
B0FFH4LL4M,口湘堂(彰武路店),彰武路42号同济联合广场2层,餐饮服务;中餐厅;湖南菜(湘菜),050108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507489,31.281694",021-33626098,餐饮服务,中餐厅,湖南菜(湘菜),121.507489,31.281694,"121.50308,31.283713",121.50308,31.283713,POINT (121.50308 31.283713),商业
B0FFHRZIUM,千机网形象店(上海邯郸颐高店),邯郸路365号颐高数码广场2层L203室,生活服务;维修站点;维修站点,071200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508681,31.297570",15921517208,生活服务,维修站点,维修站点,121.508681,31.29757,"121.504275,31.299586",121.504275,31.299586,POINT (121.504275 31.299586),商业
B00155GQOK,悦鑫洗车坊,国权路93之1-2,汽车维修;汽车综合维修;汽车综合维修|汽车服务;洗车场;洗车场,030100|010500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516782,31.287947",021-55580890,汽车维修,汽车综合维修,汽车综合维修|汽车服务,121.516782,31.287947,"121.512406,31.289991",121.512406,31.289991,POINT (121.512406 31.289991),商业
B0H22NHP0M,顶中顶面馆,大连西路12号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500168,31.275966",18616220210,餐饮服务,快餐厅,快餐厅,121.500168,31.275966,"121.495733,31.277965",121.495733,31.277965,POINT (121.495733 31.277965),商业
B0IBKMGTEM,钟表眼镜修锁,[],生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516674,31.269820",[],生活服务,生活服务场所,生活服务场所,121.516674,31.26982,"121.512299,31.271871",121.512299,31.271871,POINT (121.512299 31.271871),商业
B0FFM78OEX,小舒开锁,赤峰路26号,购物服务;购物相关场所;购物相关场所,060000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500512,31.278675",[],购物服务,购物相关场所,购物相关场所,121.500512,31.278675,"121.496079,31.280674",121.496079,31.280674,POINT (121.496079 31.280674),商业
B00155HFSG,兰州牛肉拉面(大连路),大连路1550号(鞍山七村小区沿街商铺),餐饮服务;中餐厅;清真菜馆,050121,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502918,31.273758",18697274966,餐饮服务,中餐厅,清真菜馆,121.502918,31.273758,"121.498494,31.275766",121.498494,31.275766,POINT (121.498494 31.275766),商业
B0FFG7JRC4,手表换电池(各类纽扣电池),赤峰路67号,购物服务;专卖店;专营店,061200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499608,31.279529",021-65985847;13761720718,购物服务,专卖店,专营店,121.499608,31.279529,"121.495171,31.281525",121.495171,31.281525,POINT (121.495171 31.281525),商业
B0FFHDBP4I,神舟电脑(邯郸路店),邯郸路365号神舟笔记本电脑售后维修中心,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508539,31.297494",13122833212,购物服务,家电电子卖场,数码电子,121.508539,31.297494,"121.504133,31.29951",121.504133,31.29951,POINT (121.504133 31.29951),商业
B0FFGE5Q5W,上海四平物业管理有限公司,鞍山路215弄5号甲,生活服务;生活服务场所;生活服务场所,070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509385,31.278456",[],生活服务,生活服务场所,生活服务场所,121.509385,31.278456,"121.504984,31.280482",121.504984,31.280482,POINT (121.504984 31.280482),商业
B0FFKZNB0D,五味缘小郡肝串串香(龙虾烤鱼)(大连路店),大连路1548-4号,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503426,31.273367",18015911777,餐饮服务,中餐厅,火锅店,121.503426,31.273367,"121.499003,31.275377",121.499003,31.275377,POINT (121.499003 31.275377),商业
B0GKX9HFX0,青禾,四平路1388号同济联合广场F2,餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507770,31.281682",[],餐饮服务,外国餐厅,日本料理,121.50777,31.281682,"121.503362,31.283702",121.503362,31.283702,POINT (121.503362 31.283702),商业
B0FFGHIB4B,小天鹅捞烫时代(国权路分店),国权路326号1层,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508254,31.290548",17717623850,餐饮服务,中餐厅,火锅店,121.508254,31.290548,"121.503847,31.292566",121.503847,31.292566,POINT (121.503847 31.292566),商业
B0FFJ1LBIW,烤全鱼鸡公煲(大连路店),大连路1548号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503305,31.273502",13817250619;18721053416,餐饮服务,中餐厅,中餐厅,121.503305,31.273502,"121.498882,31.275512",121.498882,31.275512,POINT (121.498882 31.275512),商业
B0HDSY5AYP,多彩贵州黔源贵州菜(同济大学店),同济联合广场E座3层,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508082,31.281519",[],餐饮服务,中餐厅,中餐厅,121.508082,31.281519,"121.503676,31.28354",121.503676,31.28354,POINT (121.503676 31.28354),商业
B00156NYOW,哈尔滨饺子王(阜新店),阜新路268号,餐饮服务;中餐厅;特色/地方风味餐厅,050118,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508583,31.280018",15921972776,餐饮服务,中餐厅,特色/地方风味餐厅,121.508583,31.280018,"121.504179,31.282041",121.504179,31.282041,POINT (121.504179 31.282041),商业
B0FFIREDAM,光头羊肉汤·阿里王牛蛙,",杨浦区,大连路1550号光头羊肉汤",餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502910,31.273789",15551819567,餐饮服务,中餐厅,中餐厅,121.50291,31.273789,"121.498486,31.275797",121.498486,31.275797,POINT (121.498486 31.275797),商业
B0H1ML1SUB,鱼籽村秘制拌饭(同济大学店),四平路同济联合广场2楼麦当劳旁,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507507,31.281492",[],餐饮服务,中餐厅,中餐厅,121.507507,31.281492,"121.503099,31.283511",121.503099,31.283511,POINT (121.503099 31.283511),商业
B0FFG0ZG4K,牛朋牛奶棚(四平路),四平路933号(地铁四平路站1号口处),购物服务;综合市场;农副产品市场|餐饮服务;糕饼店;糕饼店,060703|050800,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501788,31.275462",021-55883513,购物服务,综合市场,农副产品市场|餐饮服务,121.501788,31.275462,"121.497359,31.277466",121.497359,31.277466,POINT (121.497359 31.277466),商业
B0IGBZL0KA,旬隐日料,[],餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507748,31.281292",[],餐饮服务,外国餐厅,日本料理,121.507748,31.281292,"121.50334,31.283312",121.50334,31.283312,POINT (121.50334 31.283312),商业
B0FFHOOLOF,鼎尊胡椒猪肚鸡(五角场店),黄兴路2009-7号,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517845,31.294068",18616259355,餐饮服务,中餐厅,火锅店,121.517845,31.294068,"121.513472,31.296112",121.513472,31.296112,POINT (121.513472 31.296112),商业
B0FFHKRIOQ,河南面馆(鞍山支路店),鞍山支路21号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509755,31.280483",[],餐饮服务,中餐厅,中餐厅,121.509755,31.280483,"121.505355,31.282509",121.505355,31.282509,POINT (121.505355 31.282509),商业
B0FFGBN26E,化隆拉面(密云路店),密云路416号,餐饮服务;中餐厅;清真菜馆,050121,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496647,31.278254",13761263747,餐饮服务,中餐厅,清真菜馆,121.496647,31.278254,"121.4922,31.280242",121.4922,31.280242,POINT (121.4922 31.280242),商业
B0H0GHE3QD,ChowChow松狮咖啡,国权路333弄18号-7商铺,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507706,31.290448",13472516798,餐饮服务,咖啡厅,咖啡厅,121.507706,31.290448,"121.503297,31.292464",121.503297,31.292464,POINT (121.503297 31.292464),商业
B0H2FSKCZ6,泰吉吉·泰式大排档,政本路137号,餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515338,31.290150",021-65277797,餐饮服务,外国餐厅,日本料理,121.515338,31.29015,"121.510957,31.292189",121.510957,31.292189,POINT (121.510957 31.292189),商业
B0FFFQR1W6,和家乐1号饭堂(国权店),国权路29号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519228,31.288677",13362199519,餐饮服务,中餐厅,中餐厅,121.519228,31.288677,"121.51486,31.290727",121.51486,31.290727,POINT (121.51486 31.290727),商业
B0HAKRKLJZ,烧烤羊蝎子,抚顺路松鹤公园西南侧约30米,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513652,31.279399",[],餐饮服务,中餐厅,中餐厅,121.513652,31.279399,"121.509266,31.281437",121.509266,31.281437,POINT (121.509266 31.281437),商业
B0FFHUYZ17,精点双皮馒头(杨浦店),彰武路65号,餐饮服务;中餐厅;特色/地方风味餐厅,050118,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510131,31.281193",021-65981314,餐饮服务,中餐厅,特色/地方风味餐厅,121.510131,31.281193,"121.505732,31.28322",121.505732,31.28322,POINT (121.505732 31.28322),商业
B0FFIY8AB6,哈尔滨烤冷面(赤峰路店),赤峰路57号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502190,31.279555",[],餐饮服务,餐饮相关场所,餐饮相关,121.50219,31.279555,"121.497763,31.281559",121.497763,31.281559,POINT (121.497763 31.281559),商业
B0HUZ5HP1I,丘田醍醐味,彰武路65号-14,餐饮服务;糕饼店;糕饼店,050800,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510623,31.281199",18816572089,餐饮服务,糕饼店,糕饼店,121.510623,31.281199,"121.506226,31.283227",121.506226,31.283227,POINT (121.506226 31.283227),商业
B0FFG0C2NH,复旦教工食堂,国权路600号复旦大学经济学院内,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504929,31.294694",021-65642467,餐饮服务,中餐厅,中餐厅,121.504929,31.294694,"121.50051,31.2967",121.50051,31.2967,POINT (121.50051 31.2967),商业
B0FFKQWQWI,陕老顺(同济大学店),彰武路48号同济联合广场E座,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507919,31.281625",13764639655,餐饮服务,中餐厅,中餐厅,121.507919,31.281625,"121.503512,31.283645",121.503512,31.283645,POINT (121.503512 31.283645),商业
B0FFF4HV2G,吴江路生煎(鞍山路店),鞍山支路11号鞍山支路菜场,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509518,31.280022",15021936851,餐饮服务,餐饮相关场所,餐饮相关,121.509518,31.280022,"121.505117,31.282048",121.505117,31.282048,POINT (121.505117 31.282048),商业
B0HU5LQM35,瑞幸咖啡(四平路店),四平路苏宁生活广场,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514611,31.298802",[],餐饮服务,咖啡厅,咖啡厅,121.514611,31.298802,"121.510226,31.300835",121.510226,31.300835,POINT (121.510226 31.300835),商业
B0FFHWIBDV,得胜音响投影仪体验店,邯郸路365号颐高2层C206室,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508725,31.297515",021-55661321;13482486010,购物服务,家电电子卖场,数码电子,121.508725,31.297515,"121.50432,31.299531",121.50432,31.299531,POINT (121.50432 31.299531),商业
B00152944E,胜利村邮政所,大连路1558-2号,生活服务;邮局;邮局,070400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502676,31.274030",021-65138081,生活服务,邮局,邮局,121.502676,31.27403,"121.498251,31.276038",121.498251,31.276038,POINT (121.498251 31.276038),商业
B0HA3A2TT4,上海市杨浦区绅度保健按摩店,许昌路1388号,生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515572,31.269269",[],生活服务,洗浴推拿场所,洗浴推拿场所,121.515572,31.269269,"121.511193,31.271317",121.511193,31.271317,POINT (121.511193 31.271317),商业
