id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFGBBXGX,天益宾馆7号楼,四平路1805号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508989,31.289649",[],地名地址信息,门牌信息,楼栋号,121.508989,31.289649,"121.504585,31.291669",121.504585,31.291669,POINT (121.504585 31.291669),其他
B00156ZNXO,国中酒店公寓2号楼,阜新路20弄2号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504849,31.272740",[],地名地址信息,门牌信息,楼栋号,121.504849,31.27274,"121.500432,31.274755",121.500432,31.274755,POINT (121.500432 31.274755),其他
B0FFIXS44I,国权路300弄8号楼,国顺路国权小区(天益宾馆西北100米),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509189,31.290615",[],地名地址信息,门牌信息,楼栋号,121.509189,31.290615,"121.504786,31.292635",121.504786,31.292635,POINT (121.504786 31.292635),其他
B0FFIXQET5,国权路300弄6号楼,国顺路国权小区(天益宾馆北50米),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509342,31.290568",[],地名地址信息,门牌信息,楼栋号,121.509342,31.290568,"121.504939,31.292589",121.504939,31.292589,POINT (121.504939 31.292589),其他
B0G3LPECBA,辽源二村第二社区,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513198,31.270452",[],地名地址信息,普通地名,村庄级地名,121.513198,31.270452,"121.508811,31.272492",121.508811,31.272492,POINT (121.508811 31.272492),其他
B0GK1GW7NB,鞍山五村社区,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505468,31.275683",[],地名地址信息,普通地名,村庄级地名,121.505468,31.275683,"121.501053,31.277698",121.501053,31.277698,POINT (121.501053 31.277698),其他
B0G3ZMOZRI,恒阳花苑社区,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509018,31.270271",[],地名地址信息,普通地名,村庄级地名,121.509018,31.270271,"121.504616,31.272299",121.504616,31.272299,POINT (121.504616 31.272299),其他
B0G3DM1XG1,五环社区,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508750,31.270738",[],地名地址信息,普通地名,村庄级地名,121.50875,31.270738,"121.504347,31.272765",121.504347,31.272765,POINT (121.504347 31.272765),其他
B0FFFOP9SB,胜利村,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502733,31.274012",[],地名地址信息,普通地名,村庄级地名,121.502733,31.274012,"121.498308,31.27602",121.498308,31.27602,POINT (121.498308 31.27602),其他
B0HK9D1S17,和家,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519122,31.288709",[],地名地址信息,普通地名,村庄级地名,121.519122,31.288709,"121.514754,31.290759",121.514754,31.290759,POINT (121.514754 31.290759),其他
B0FFIKAEI7,四平路2100弄住宅小区13号楼,"四平路2100弄1-24号,国顺路300弄1-14号",地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513109,31.293419",[],地名地址信息,门牌信息,楼栋号,121.513109,31.293419,"121.50872,31.29545",121.50872,31.29545,POINT (121.50872 31.29545),其他
B00156U2SJ,鞍山三村住宅小区23号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512509,31.277860",[],地名地址信息,门牌信息,楼栋号,121.512509,31.27786,"121.508119,31.279895",121.508119,31.279895,POINT (121.508119 31.279895),其他
B0G3VCEFZF,鞍山三村住宅小区28号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511916,31.278087",[],地名地址信息,门牌信息,楼栋号,121.511916,31.278087,"121.507524,31.28012",121.507524,31.28012,POINT (121.507524 31.28012),其他
B0FFG234UF,国顺路395弄、389弄住宅小区政熙路3号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509424,31.292536",[],地名地址信息,门牌信息,楼栋号,121.509424,31.292536,"121.505021,31.294556",121.505021,31.294556,POINT (121.505021 31.294556),其他
B0FFF51EN9,鞍山三村住宅小区6号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513238,31.278667",[],地名地址信息,门牌信息,楼栋号,121.513238,31.278667,"121.50885,31.280704",121.50885,31.280704,POINT (121.50885 31.280704),其他
B0FFF51ENI,鞍山三村住宅小区7号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513259,31.278960",[],地名地址信息,门牌信息,楼栋号,121.513259,31.27896,"121.508871,31.280997",121.508871,31.280997,POINT (121.508871 31.280997),其他
B0FFF51EN0,鞍山三村住宅小区5号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513413,31.278765",[],地名地址信息,门牌信息,楼栋号,121.513413,31.278765,"121.509026,31.280803",121.509026,31.280803,POINT (121.509026 31.280803),其他
B0FFF51ENY,鞍山三村住宅小区2号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513262,31.278287",[],地名地址信息,门牌信息,楼栋号,121.513262,31.278287,"121.508874,31.280324",121.508874,31.280324,POINT (121.508874 31.280324),其他
B0FFF51EKB,鞍山三村住宅小区32号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511776,31.278301",[],地名地址信息,门牌信息,楼栋号,121.511776,31.278301,"121.507383,31.280334",121.507383,31.280334,POINT (121.507383 31.280334),其他
B0FFF51EMW,鞍山三村住宅小区33号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512008,31.278726",[],地名地址信息,门牌信息,楼栋号,121.512008,31.278726,"121.507616,31.28076",121.507616,31.28076,POINT (121.507616 31.28076),其他
B0FFF51EKU,鞍山三村住宅小区20号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512616,31.278214",[],地名地址信息,门牌信息,楼栋号,121.512616,31.278214,"121.508226,31.28025",121.508226,31.28025,POINT (121.508226 31.28025),其他
B0FFF51EKR,鞍山三村住宅小区18号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512452,31.278400",[],地名地址信息,门牌信息,楼栋号,121.512452,31.2784,"121.508061,31.280435",121.508061,31.280435,POINT (121.508061 31.280435),其他
B0FFF51EKT,鞍山三村住宅小区19号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512782,31.278307",[],地名地址信息,门牌信息,楼栋号,121.512782,31.278307,"121.508393,31.280343",121.508393,31.280343,POINT (121.508393 31.280343),其他
B0FFF51EK5,鞍山三村住宅小区25号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512242,31.277986",[],地名地址信息,门牌信息,楼栋号,121.512242,31.277986,"121.507851,31.280021",121.507851,31.280021,POINT (121.507851 31.280021),其他
B0FFF51E69,鞍山三村住宅小区30号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512036,31.278458",[],地名地址信息,门牌信息,楼栋号,121.512036,31.278458,"121.507644,31.280492",121.507644,31.280492,POINT (121.507644 31.280492),其他
B0FFF51EML,鞍山三村住宅小区16号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512312,31.278615",[],地名地址信息,门牌信息,楼栋号,121.512312,31.278615,"121.507921,31.280649",121.507921,31.280649,POINT (121.507921 31.280649),其他
B0FFF51EMG,鞍山三村住宅小区15号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512460,31.278700",[],地名地址信息,门牌信息,楼栋号,121.51246,31.2787,"121.508069,31.280735",121.508069,31.280735,POINT (121.508069 31.280735),其他
B0FFF51EM7,鞍山三村住宅小区14号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512146,31.278814",[],地名地址信息,门牌信息,楼栋号,121.512146,31.278814,"121.507754,31.280848",121.507754,31.280848,POINT (121.507754 31.280848),其他
B0FFF5WFOM,鞍山三村住宅小区3号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513142,31.278222",[],地名地址信息,门牌信息,楼栋号,121.513142,31.278222,"121.508754,31.280259",121.508754,31.280259,POINT (121.508754 31.280259),其他
B0FFF5VO5Y,鞍山三村住宅小区9号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513054,31.279148",[],地名地址信息,门牌信息,楼栋号,121.513054,31.279148,"121.508666,31.281184",121.508666,31.281184,POINT (121.508666 31.281184),其他
B0FFF51ENU,鞍山三村住宅小区47号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513118,31.277368",[],地名地址信息,门牌信息,楼栋号,121.513118,31.277368,"121.50873,31.279405",121.50873,31.279405,POINT (121.50873 31.279405),其他
B0FFF5WFMA,鞍山三村住宅小区27号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512075,31.278176",[],地名地址信息,门牌信息,楼栋号,121.512075,31.278176,"121.507683,31.28021",121.507683,31.28021,POINT (121.507683 31.28021),其他
B0FFF5WEW2,鞍山三村住宅小区55号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512840,31.277728",[],地名地址信息,门牌信息,楼栋号,121.51284,31.277728,"121.508451,31.279764",121.508451,31.279764,POINT (121.508451 31.279764),其他
B0FFF5WFMU,鞍山三村住宅小区45号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513415,31.277583",[],地名地址信息,门牌信息,楼栋号,121.513415,31.277583,"121.509028,31.279621",121.509028,31.279621,POINT (121.509028 31.279621),其他
B0FFF5WEXH,鞍山三村住宅小区35号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511751,31.278574",[],地名地址信息,门牌信息,楼栋号,121.511751,31.278574,"121.507358,31.280607",121.507358,31.280607,POINT (121.507358 31.280607),其他
B0FFF5WEXC,鞍山三村住宅小区34号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511877,31.278650",[],地名地址信息,门牌信息,楼栋号,121.511877,31.27865,"121.507484,31.280683",121.507484,31.280683,POINT (121.507484 31.280683),其他
B0FFF5WH9C,鞍山三村住宅小区38号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513662,31.277748",[],地名地址信息,门牌信息,楼栋号,121.513662,31.277748,"121.509276,31.279787",121.509276,31.279787,POINT (121.509276 31.279787),其他
B0FFF5WFMQ,鞍山三村住宅小区44号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513393,31.278052",[],地名地址信息,门牌信息,楼栋号,121.513393,31.278052,"121.509006,31.28009",121.509006,31.28009,POINT (121.509006 31.28009),其他
B0FFF5WH9G,鞍山三村住宅小区40号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513684,31.278017",[],地名地址信息,门牌信息,楼栋号,121.513684,31.278017,"121.509298,31.280056",121.509298,31.280056,POINT (121.509298 31.280056),其他
B0FFF5WFO4,鞍山三村住宅小区12号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512566,31.278995",[],地名地址信息,门牌信息,楼栋号,121.512566,31.278995,"121.508176,31.28103",121.508176,31.28103,POINT (121.508176 31.28103),其他
B0FFF5VO5P,鞍山三村住宅小区10号楼,鞍山三村13-14号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512877,31.279098",[],地名地址信息,门牌信息,楼栋号,121.512877,31.279098,"121.508488,31.281134",121.508488,31.281134,POINT (121.508488 31.281134),其他
B0FFHI6U5S,鞍山八村住宅小区2号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512190,31.279975",[],地名地址信息,门牌信息,楼栋号,121.51219,31.279975,"121.507798,31.282009",121.507798,31.282009,POINT (121.507798 31.282009),其他
B0FFHCPNZ8,鞍山八村住宅小区9号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511828,31.280098",[],地名地址信息,门牌信息,楼栋号,121.511828,31.280098,"121.507435,31.28213",121.507435,31.28213,POINT (121.507435 31.28213),其他
B0FFH7VVKP,鞍山八村住宅小区8号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512007,31.280166",[],地名地址信息,门牌信息,楼栋号,121.512007,31.280166,"121.507615,31.282199",121.507615,31.282199,POINT (121.507615 31.282199),其他
B0FFGEFZMF,鞍山八村住宅小区4号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511769,31.279820",[],地名地址信息,门牌信息,楼栋号,121.511769,31.27982,"121.507376,31.281852",121.507376,31.281852,POINT (121.507376 31.281852),其他
B0FFHEFMYU,鞍山八村住宅小区33号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510185,31.280625",[],地名地址信息,门牌信息,楼栋号,121.510185,31.280625,"121.505786,31.282652",121.505786,31.282652,POINT (121.505786 31.282652),其他
B0FFF51E7B,鞍山八村住宅小区24号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511307,31.280719",[],地名地址信息,门牌信息,楼栋号,121.511307,31.280719,"121.506912,31.28275",121.506912,31.28275,POINT (121.506912 31.28275),其他
B0FFF5WEU0,鞍山八村住宅小区6号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511343,31.279684",[],地名地址信息,门牌信息,楼栋号,121.511343,31.279684,"121.506948,31.281715",121.506948,31.281715,POINT (121.506948 31.281715),其他
B0FFF5WFNW,鞍山八村住宅小区44号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510097,31.279982",[],地名地址信息,门牌信息,楼栋号,121.510097,31.279982,"121.505698,31.282009",121.505698,31.282009,POINT (121.505698 31.282009),其他
B0FFF5WFNR,鞍山八村住宅小区43号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510216,31.280104",[],地名地址信息,门牌信息,楼栋号,121.510216,31.280104,"121.505817,31.282132",121.505817,31.282132,POINT (121.505817 31.282132),其他
B0FFF5WEWI,鞍山八村住宅小区35号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510428,31.280494",[],地名地址信息,门牌信息,楼栋号,121.510428,31.280494,"121.50603,31.282522",121.50603,31.282522,POINT (121.50603 31.282522),其他
B0FFF513TD,鞍山八村住宅小区37号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510669,31.280363",[],地名地址信息,门牌信息,楼栋号,121.510669,31.280363,"121.506272,31.282392",121.506272,31.282392,POINT (121.506272 31.282392),其他
B0FFF51EJW,鞍山八村住宅小区18号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511081,31.280218",[],地名地址信息,门牌信息,楼栋号,121.511081,31.280218,"121.506685,31.282248",121.506685,31.282248,POINT (121.506685 31.282248),其他
B0FFF5WEX0,鞍山八村住宅小区27号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511330,31.281000",[],地名地址信息,门牌信息,楼栋号,121.51133,31.281,"121.506935,31.283031",121.506935,31.283031,POINT (121.506935 31.283031),其他
B0FFF2OQP9,国顺路395弄、389弄住宅小区政熙路1号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509699,31.292412",[],地名地址信息,门牌信息,楼栋号,121.509699,31.292412,"121.505297,31.294433",121.505297,31.294433,POINT (121.505297 31.294433),其他
B0FFIXQAG7,国顺路395弄、389弄住宅小区政熙路7号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509454,31.292238",[],地名地址信息,门牌信息,楼栋号,121.509454,31.292238,"121.505052,31.294258",121.505052,31.294258,POINT (121.505052 31.294258),其他
B0FFIXS42U,国顺路395弄、389弄住宅小区政熙路5号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509050,31.292698",[],地名地址信息,门牌信息,楼栋号,121.50905,31.292698,"121.504646,31.294717",121.504646,31.294717,POINT (121.504646 31.294717),其他
B0FFIXPWBF,国顺路395弄、389弄住宅小区政熙路15号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508908,31.292189",[],地名地址信息,门牌信息,楼栋号,121.508908,31.292189,"121.504504,31.294208",121.504504,31.294208,POINT (121.504504 31.294208),其他
B0G3V5EMUL,鞍山八村住宅小区11-12号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511181,31.279940",[],地名地址信息,门牌信息,楼栋号,121.511181,31.27994,"121.506786,31.281971",121.506786,31.281971,POINT (121.506786 31.281971),其他
B0G3VCFAFA,鞍山八村住宅小区29-30号楼,彰武路,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510722,31.280856",[],地名地址信息,门牌信息,楼栋号,121.510722,31.280856,"121.506325,31.282885",121.506325,31.282885,POINT (121.506325 31.282885),其他
B0FFIXS1AS,国顺路395弄、389弄住宅小区政熙路9号楼,国顺路389弄、395弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509064,31.292407",[],地名地址信息,门牌信息,楼栋号,121.509064,31.292407,"121.50466,31.294426",121.50466,31.294426,POINT (121.50466 31.294426),其他
B0FFIXQENQ,鞍山三村住宅小区锦西路63弄7号楼,锦西路锦西路六十三弄住宅小区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512022,31.277334",[],地名地址信息,门牌信息,楼栋号,121.512022,31.277334,"121.50763,31.279368",121.50763,31.279368,POINT (121.50763 31.279368),其他
B0FFIXRIPT,鞍山三村住宅小区锦西路63弄3号楼,锦西路六十三弄住宅小区旁,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512194,31.277517",[],地名地址信息,门牌信息,楼栋号,121.512194,31.277517,"121.507803,31.279552",121.507803,31.279552,POINT (121.507803 31.279552),其他
B0FFIXRQ3T,鞍山三村住宅小区鞍山路160弄9号楼,锦西路57号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511843,31.277537",[],地名地址信息,门牌信息,楼栋号,121.511843,31.277537,"121.50745,31.279571",121.50745,31.279571,POINT (121.50745 31.279571),其他
B0FFIXRCID,鞍山三村住宅小区抚顺路363弄20号楼,抚顺路363弄小区东(鞍山三村西100米),地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512158,31.277702",[],地名地址信息,门牌信息,楼栋号,121.512158,31.277702,"121.507766,31.279736",121.507766,31.279736,POINT (121.507766 31.279736),其他
B0FFGNOIXV,国顺住宅小区386号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510271,31.292558",[],地名地址信息,门牌信息,楼栋号,121.510271,31.292558,"121.505872,31.294581",121.505872,31.294581,POINT (121.505872 31.294581),其他
B0FFFPRW0Y,国顺住宅小区21号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508774,31.293977",[],地名地址信息,门牌信息,楼栋号,121.508774,31.293977,"121.504369,31.295995",121.504369,31.295995,POINT (121.504369 31.295995),其他
B0FFIDDN5B,国顺住宅小区390号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509839,31.292705",[],地名地址信息,门牌信息,楼栋号,121.509839,31.292705,"121.505438,31.294726",121.505438,31.294726,POINT (121.505438 31.294726),其他
B0FFGNOHFK,国顺住宅小区396号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509258,31.292936",[],地名地址信息,门牌信息,楼栋号,121.509258,31.292936,"121.504855,31.294956",121.504855,31.294956,POINT (121.504855 31.294956),其他
B0FFJ3RZMB,国顺住宅小区398号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509134,31.292981",[],地名地址信息,门牌信息,楼栋号,121.509134,31.292981,"121.50473,31.295",121.50473,31.295,POINT (121.50473 31.295),其他
B0FFGKBEU8,国顺住宅小区388号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510118,31.292619",[],地名地址信息,门牌信息,楼栋号,121.510118,31.292619,"121.505718,31.294641",121.505718,31.294641,POINT (121.505718 31.294641),其他
B0FFIYBH8S,国顺住宅小区22号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508646,31.294034",[],地名地址信息,门牌信息,楼栋号,121.508646,31.294034,"121.504241,31.296051",121.504241,31.296051,POINT (121.504241 31.296051),其他
B0FFIXRLJT,国顺住宅小区19号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508546,31.293794",[],地名地址信息,门牌信息,楼栋号,121.508546,31.293794,"121.50414,31.295811",121.50414,31.295811,POINT (121.50414 31.295811),其他
B0FFG155KQ,国顺住宅小区7号楼,国顺路400弄1-22号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509176,31.293539",[],地名地址信息,门牌信息,楼栋号,121.509176,31.293539,"121.504773,31.295558",121.504773,31.295558,POINT (121.504773 31.295558),其他
