id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B00155HHYC,上海开放大学,国顺路288号,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514181,31.292545",021-25653103;021-25653102;021-55062355,科教文化服务,学校,高等院校,121.514181,31.292545,"121.509795,31.294579",121.509795,31.294579,POINT (121.509795 31.294579),教育
B0IBCHIEFB,上海市杨浦区台萌进修学校,凤城路101号B幢,科教文化服务;学校;成人教育,141205,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.522743,31.279312",[],科教文化服务,学校,成人教育,121.522743,31.279312,"121.518388,31.281376",121.518388,31.281376,POINT (121.518388 31.281376),教育
B0FFGOF013,有线电视站,政化路257号106室,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510207,31.293593",[],科教文化服务,科教文化场所,科教文化场所,121.510207,31.293593,"121.505807,31.295615",121.505807,31.295615,POINT (121.505807 31.295615),教育
B00156LUC2,复旦大学智能公话站,国顺路649附近,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506071,31.29609",[],科教文化服务,学校,高等院校,121.506071,31.29609,"121.501656,31.298099",121.501656,31.298099,POINT (121.501656 31.298099),教育
B0FFFZJXX1,上海杨浦区阜和进修学校,四平路1388号同济联合广场C楼10层,科教文化服务;学校;成人教育,141205,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507475,31.281304",[],科教文化服务,学校,成人教育,121.507475,31.281304,"121.503066,31.283323",121.503066,31.283323,POINT (121.503066 31.283323),教育
B00154OYP6,杨浦高级中学,四平路999号(近大连路),科教文化服务;学校;中学,141202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500408,31.277089",021-65976032,科教文化服务,学校,中学,121.500408,31.277089,"121.495974,31.279089",121.495974,31.279089,POINT (121.495974 31.279089),教育
B0FFKHA4J4,上海市杨浦区大连路第二幼儿园,大连西路30弄13号附近,科教文化服务;学校;幼儿园,141204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497647,31.277934",[],科教文化服务,学校,幼儿园,121.497647,31.277934,"121.493203,31.279925",121.493203,31.279925,POINT (121.493203 31.279925),教育
B00155MMUO,同济大学四平路校区(南区),赤峰路67同济大学,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499161,31.279464",[],科教文化服务,学校,高等院校,121.499161,31.279464,"121.494723,31.281459",121.494723,31.281459,POINT (121.494723 31.281459),教育
B00155F1BJ,同济大学四平路校区外国语学院,国康路11号,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505971,31.284255",[],科教文化服务,学校,高等院校,121.505971,31.284255,"121.501557,31.286268",121.501557,31.286268,POINT (121.501557 31.286268),教育
B001571I7O,新王牌教育(杨浦中心),大连路1548号莱克商务中心2层201-202,科教文化服务;培训机构;培训机构,141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503369,31.273562",021-65552220,科教文化服务,培训机构,培训机构,121.503369,31.273562,"121.498946,31.275572",121.498946,31.275572,POINT (121.498946 31.275572),教育
B00155KCHG,复旦大学美国研究中心,国权路680号复旦大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503316,31.295549",[],科教文化服务,科研机构,科研机构,121.503316,31.295549,"121.498891,31.29755",121.498891,31.29755,POINT (121.498891 31.29755),教育
B00155QT5W,同济大学四平路校区出版社(赤峰路),赤峰路2号,科教文化服务;传媒机构;出版社,141105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504202,31.279215",[],科教文化服务,传媒机构,出版社,121.504202,31.279215,"121.499782,31.281225",121.499782,31.281225,POINT (121.499782 31.281225),教育
B001559HJF,复旦大学文科图书馆,国年路300号(邯郸路口),科教文化服务;图书馆;图书馆,140500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.50518,31.296125",021-65643178,科教文化服务,图书馆,图书馆,121.50518,31.296125,"121.500762,31.298131",121.500762,31.298131,POINT (121.500762 31.298131),教育
B00155MMUJ,同济大学四平路校区档案馆,四平路1239号同济大学四平路校区,科教文化服务;档案馆;档案馆,140900,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499023,31.279127",021-65980365,科教文化服务,档案馆,档案馆,121.499023,31.279127,"121.494584,31.281122",121.494584,31.281122,POINT (121.494584 31.281122),教育
B00155MLYL,同济大学图书馆,四平路1239号同济大学,科教文化服务;图书馆;图书馆,140500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503965,31.283437",[],科教文化服务,图书馆,图书馆,121.503965,31.283437,"121.499544,31.285445",121.499544,31.285445,POINT (121.499544 31.285445),教育
B001538431,复旦大学附属小学,政修路130号,科教文化服务;学校;小学,141203,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505355,31.292306",021-65643395;021-65643393,科教文化服务,学校,小学,121.505355,31.292306,"121.500938,31.294314",121.500938,31.294314,POINT (121.500938 31.294314),教育
B0FFFO1NZX,同济大学建筑设计研究院集团有限公司,四平路1230号,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507171,31.280224",[],科教文化服务,科研机构,科研机构,121.507171,31.280224,"121.502761,31.282243",121.502761,31.282243,POINT (121.502761 31.282243),教育
B00155BMZ2,五角场街道社区文化活动中心,政化路257号,科教文化服务;文化宫;文化宫,140800,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510187,31.293286",[],科教文化服务,文化宫,文化宫,121.510187,31.293286,"121.505787,31.295308",121.505787,31.295308,POINT (121.505787 31.295308),教育
B00155KUJ6,同济大学研究生院,四平路1239号同济大学四平路校区,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502419,31.284715",[],科教文化服务,学校,高等院校,121.502419,31.284715,"121.497992,31.286717",121.497992,31.286717,POINT (121.497992 31.286717),教育
B00156NYDD,复旦大学附属中学国际部,国权路325号,科教文化服务;学校;中学,141202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508062,31.28996",021-65107760;021-65201726,科教文化服务,学校,中学,121.508062,31.28996,"121.503655,31.291977",121.503655,31.291977,POINT (121.503655 31.291977),教育
B0FFGDQ1AH,同济大学外国留学生教育部,赤峰路75附近,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499202,31.280693",[],科教文化服务,学校,高等院校,121.499202,31.280693,"121.494764,31.282687",121.494764,31.282687,POINT (121.494764 31.282687),教育
B0015288C0,交通银行上海市分行员工培育发展管理中心,赤峰路89弄1号,科教文化服务;培训机构;培训机构,141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498072,31.281162",[],科教文化服务,培训机构,培训机构,121.498072,31.281162,"121.493629,31.283153",121.493629,31.283153,POINT (121.493629 31.283153),教育
B0HUYRU0T3,同济大学图书馆医学分馆,赤峰路50同济大学,科教文化服务;图书馆;图书馆,140500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501469,31.281733",021-65983835,科教文化服务,图书馆,图书馆,121.501469,31.281733,"121.497039,31.283734",121.497039,31.283734,POINT (121.497039 31.283734),教育
B00155MEJI,四平路街道图书馆,抚顺路360号(近鞍山路),科教文化服务;图书馆;图书馆,140500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510604,31.278613",[],科教文化服务,图书馆,图书馆,121.510604,31.278613,"121.506207,31.280642",121.506207,31.280642,POINT (121.506207 31.280642),教育
B0GUKSCZ99,紫荆同萌汇儿童双语图书馆(紫荆广场江浦路店),控江路1628号紫荆广场F4,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517871,31.275311",13020240765,科教文化服务,科教文化场所,科教文化场所,121.517871,31.275311,"121.5135,31.277363",121.5135,31.277363,POINT (121.5135 31.277363),教育
B0FFL6LDVU,打虎山路第一小学(西北分部),阜新路38号(弄內),科教文化服务;学校;小学,141203,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505213,31.273432",[],科教文化服务,学校,小学,121.505213,31.273432,"121.500797,31.275448",121.500797,31.275448,POINT (121.500797 31.275448),教育
B0FFKI6RIA,好姑姑上海大花园托育园(上海直营园),周家嘴路1301号,科教文化服务;学校;幼儿园,141204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512528,31.264500",4006708550,科教文化服务,学校,幼儿园,121.512528,31.2645,"121.508139,31.266541",121.508139,31.266541,POINT (121.508139 31.266541),教育
B0FFJPEMHT,同济大学博物馆,四平路1239号同济大学一二九大楼,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503971,31.281790",021-65983563,科教文化服务,科教文化场所,科教文化场所,121.503971,31.28179,"121.49955,31.283798",121.49955,31.283798,POINT (121.49955 31.283798),教育
B00156GX5I,威固隔热膜博物馆,黄兴路1599号新纪元国际广场12层1216号,科教文化服务;博物馆;博物馆,140100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.521099,31.286842",021-55128855,科教文化服务,博物馆,博物馆,121.521099,31.286842,"121.516738,31.288898",121.516738,31.288898,POINT (121.516738 31.288898),教育
B0FFHO1B4R,上海复旦大学电子音像出版社有限公司,国权路579号,科教文化服务;传媒机构;出版社,141105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503037,31.294623",021-65642854;021-65654724,科教文化服务,传媒机构,出版社,121.503037,31.294623,"121.498611,31.296623",121.498611,31.296623,POINT (121.498611 31.296623),教育
B0HUYRSAHL,同济大学电子音像出版社,四平路1239号同济大学四平路校区,科教文化服务;传媒机构;出版社,141105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499023,31.279127",[],科教文化服务,传媒机构,出版社,121.499023,31.279127,"121.494584,31.281122",121.494584,31.281122,POINT (121.494584 31.281122),教育
B00156OC2I,上海电控研究所,江浦路1380-1号附近,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519527,31.272599",021-55950150,科教文化服务,科研机构,科研机构,121.519527,31.272599,"121.515162,31.274657",121.515162,31.274657,POINT (121.515162 31.274657),教育
B0FFHC0MD8,同励建筑设计院,四平路街道四平路1230号同济大学建筑设计研究院203室,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507733,31.280383",[],科教文化服务,科研机构,科研机构,121.507733,31.280383,"121.503325,31.282403",121.503325,31.282403,POINT (121.503325 31.282403),教育
B001571LIC,同济大学四平路校区土木工程防灾国家重点实验室,四平路1239同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498179,31.284862",[],科教文化服务,科研机构,科研机构,121.498179,31.284862,"121.493737,31.286852",121.493737,31.286852,POINT (121.493737 31.286852),教育
B00156GWRN,市政设计集团城市交通与地下空间设计研究院,国权路98号国阳大厦7-8层,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515800,31.288140",[],科教文化服务,科研机构,科研机构,121.5158,31.28814,"121.51142,31.290181",121.51142,31.290181,POINT (121.51142 31.290181),教育
B0FFK8HMC2,上海国际设计创新研究院,四平路1230号同济科技园A101-201,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505742,31.280363",021-65101082,科教文化服务,科教文化场所,科教文化场所,121.505742,31.280363,"121.501327,31.282377",121.501327,31.282377,POINT (121.501327 31.282377),教育
B0FFG8EFBF,上海市政总院,[],科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505693,31.285882",[],科教文化服务,科研机构,科研机构,121.505693,31.285882,"121.501278,31.287894",121.501278,31.287894,POINT (121.501278 31.287894),教育
B00155MLYQ,同济大学四平路校区声学研究所,四平路1239号同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502709,31.285141",[],科教文化服务,科研机构,科研机构,121.502709,31.285141,"121.498283,31.287144",121.498283,31.287144,POINT (121.498283 31.287144),教育
B00155E8DB,复旦大学国际经技所民营企业管理研修办公室,国定路335上海复旦科技园创业中心11层1100复旦大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508578,31.296968",[],科教文化服务,科研机构,科研机构,121.508578,31.296968,"121.504172,31.298984",121.504172,31.298984,POINT (121.504172 31.298984),教育
B00152634D,中国水产科学研究院渔业机械仪器研究所,赤峰路63号沪东科技园,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501070,31.280050",[],科教文化服务,科研机构,科研机构,121.50107,31.28005,"121.496638,31.28205",121.496638,31.28205,POINT (121.496638 31.28205),教育
B0FFGHEJ8P,道路桥梁设计研究院,中山北二路901号上海市政工程设计研究总院1号楼6楼,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506721,31.285820",[],科教文化服务,科研机构,科研机构,121.506721,31.28582,"121.502309,31.287835",121.502309,31.287835,POINT (121.502309 31.287835),教育
B0FFH2Z3ZW,同济大学建筑设计院(集团)有限公司-都城建筑设计院(二所),四平路1230号,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507100,31.280350",[],科教文化服务,科研机构,科研机构,121.5071,31.28035,"121.50269,31.282368",121.50269,31.282368,POINT (121.50269 31.282368),教育
B0FFF57CXN,商业建筑设计院,中山北二路国康路上海设计中心北裙房二楼,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502757,31.286898",[],科教文化服务,科教文化场所,科教文化场所,121.502757,31.286898,"121.498331,31.288901",121.498331,31.288901,POINT (121.498331 31.288901),教育
B0FFLOHBLJ,联创国际主楼研究院,控江路街道控江路1500号,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520639,31.276473",[],科教文化服务,科研机构,科研机构,121.520639,31.276473,"121.516277,31.278532",121.516277,31.278532,POINT (121.516277 31.278532),教育
B0FFLAT4BW,同济大学建筑设计研究院(集团)有限公司建筑设计四院,四平路1230号303室,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507207,31.280649",[],科教文化服务,科教文化场所,科教文化场所,121.507207,31.280649,"121.502798,31.282667",121.502798,31.282667,POINT (121.502798 31.282667),教育
B0FFKCWN4M,同济·姚启明汽车运动与安全研究中心,阜新路彰武大楼西侧约80米,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508098,31.280823",[],科教文化服务,科教文化场所,科教文化场所,121.508098,31.280823,"121.503692,31.282844",121.503692,31.282844,POINT (121.503692 31.282844),教育
B0FFK6WF21,五洲工程设计研究院,中山北二路1111号同济规划大厦7F,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505094,31.286418",[],科教文化服务,科教文化场所,科教文化场所,121.505094,31.286418,"121.500676,31.288428",121.500676,31.288428,POINT (121.500676 31.288428),教育
B0FFHH43VV,同济大学空间信息科学及可持续发展应用中心,四平路1239号同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502666,31.283022",021-65985123,科教文化服务,科研机构,科研机构,121.502666,31.283022,"121.49824,31.285026",121.49824,31.285026,POINT (121.49824 31.285026),教育
B0FFGQIEO0,同济大学结构实验室,四平路1239号同济大学四平路校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498622,31.284870",[],科教文化服务,科研机构,科研机构,121.498622,31.28487,"121.494181,31.286861",121.494181,31.286861,POINT (121.494181 31.286861),教育
B0FFGE64GS,教育部城市环境与可持续发展研究中心,四平路1239同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498741,31.285591",[],科教文化服务,科研机构,科研机构,121.498741,31.285591,"121.494301,31.287582",121.494301,31.287582,POINT (121.494301 31.287582),教育
B0FFGC02LU,景观工程设计院,四平路1230号同济建筑设计研究院203,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507304,31.280547",[],科教文化服务,科研机构,科研机构,121.507304,31.280547,"121.502895,31.282566",121.502895,31.282566,POINT (121.502895 31.282566),教育
B0FFG95NWF,上海市环境与儿童健康重点实验室,控江路1665号新华医院科教楼,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517052,31.274182",[],科教文化服务,科研机构,科研机构,121.517052,31.274182,"121.512678,31.276232",121.512678,31.276232,POINT (121.512678 31.276232),教育
B0FFG4IIPA,同济大学化学工程与可持续发展研究中心,四平路1239号同济大学四平路校区坞浜路附近,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503013,31.284743",[],科教文化服务,科研机构,科研机构,121.503013,31.284743,"121.498588,31.286747",121.498588,31.286747,POINT (121.498588 31.286747),教育
B0FFG4E6GO,中国水产科学研究院渔业机械仪器研究所检测实验室,赤峰路63号沪东科技园,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500957,31.279549",[],科教文化服务,科研机构,科研机构,121.500957,31.279549,"121.496525,31.281549",121.496525,31.281549,POINT (121.496525 31.281549),教育
B0FFFFPMKX,复旦大学杜伦大学联合金融研究中心,国权路600号复旦大学经济学院内,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503761,31.29497",[],科教文化服务,科研机构,科研机构,121.503761,31.29497,"121.499338,31.296972",121.499338,31.296972,POINT (121.499338 31.296972),教育
B0FFFACRNO,上海市特殊人工微结构材料与技术重点实验室(愚慧阁南),赤峰路67号同济大学南校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498344,31.278950",[],科教文化服务,科研机构,科研机构,121.498344,31.27895,"121.493903,31.280943",121.493903,31.280943,POINT (121.493903 31.280943),教育
B0FFF2J39R,同济大学土木工程防灾国家重点实验室振动台试验室,四平路1239号同济大学四平路校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498923,31.285144",[],科教文化服务,科研机构,科研机构,121.498923,31.285144,"121.494483,31.287136",121.494483,31.287136,POINT (121.494483 31.287136),教育
B0FFF00HWR,同济大学四平路校区海洋地质国家重点实验室,国康路47号同济大学四平路校区海洋楼,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501744,31.285230",[],科教文化服务,科研机构,科研机构,121.501744,31.28523,"121.497314,31.28723",121.497314,31.28723,POINT (121.497314 31.28723),教育
B00157I2S1,上海市特殊人工微结构材料与技术重点实验室,四平路1239号同济大学四平路校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501807,31.284035",[],科教文化服务,科研机构,科研机构,121.501807,31.284035,"121.497378,31.286036",121.497378,31.286036,POINT (121.497378 31.286036),教育
B00157I01H,深圳市城市规划设计研究院上海分院,飞虹路568弄43号,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507794,31.267870",[],科教文化服务,科研机构,科研机构,121.507794,31.26787,"121.503388,31.269896",121.503388,31.269896,POINT (121.503388 31.269896),教育
B001576O80,同济大学-转化医学高等研究院,四平路1239号同济大学四平路校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501207,31.281357",[],科教文化服务,科研机构,科研机构,121.501207,31.281357,"121.496776,31.283357",121.496776,31.283357,POINT (121.496776 31.283357),教育
B001571M7O,同济大学建筑结构与功能材料实验室(1),国康路46号,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502271,31.283239",[],科教文化服务,科研机构,科研机构,121.502271,31.283239,"121.497843,31.285242",121.497843,31.285242,POINT (121.497843 31.285242),教育
B001570ML0,同济大学-力学实验中心,四平路1239号同济大学四平路校区内,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502072,31.283642",[],科教文化服务,学校,高等院校,121.502072,31.283642,"121.497644,31.285644",121.497644,31.285644,POINT (121.497644 31.285644),教育
B001570LZC,同济大学微电子中心,赤峰路67号同济大学四平路校区南校区内,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500036,31.278977",[],科教文化服务,科研机构,科研机构,121.500036,31.278977,"121.495601,31.280975",121.495601,31.280975,POINT (121.495601 31.280975),教育
B001570LVA,同济大学污染控制与资源化研究国际重点实验室,四平路1239同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497252,31.284269",[],科教文化服务,科研机构,科研机构,121.497252,31.284269,"121.492806,31.286256",121.492806,31.286256,POINT (121.492806 31.286256),教育
B001570L2Z,长江水环境教育部重点实验室,四平路1239号同济大学四平路校区生态实验楼,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497299,31.284610",[],科教文化服务,科研机构,科研机构,121.497299,31.28461,"121.492853,31.286597",121.492853,31.286597,POINT (121.492853 31.286597),教育
B001570KWB,同济大学结构试验中心,四平路1239号同济大学四平路校区,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498923,31.285144",[],科教文化服务,科研机构,科研机构,121.498923,31.285144,"121.494483,31.287136",121.494483,31.287136,POINT (121.494483 31.287136),教育
B00156ZOYV,同济大学四平路校区城市污染控制国家工程研究中心,密云路588号同济大学,科教文化服务;科研机构;科研机构,141300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496903,31.284584",021-65983868,科教文化服务,科研机构,科研机构,121.496903,31.284584,"121.492456,31.28657",121.492456,31.28657,POINT (121.492456 31.28657),教育
B00155QKP9,国家科技部技术创新战略与管理研究中心(上海培训基地),国定路335号复旦大学上海复旦科技园创业中心22层,科教文化服务;培训机构;培训机构,141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508578,31.296968",[],科教文化服务,培训机构,培训机构,121.508578,31.296968,"121.504172,31.298984",121.504172,31.298984,POINT (121.504172 31.298984),教育
B0FFKTNOJX,脊之源椎究,国定路海鹏公寓,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517272,31.294314",[],科教文化服务,科教文化场所,科教文化场所,121.517272,31.294314,"121.512897,31.296357",121.512897,31.296357,POINT (121.512897 31.296357),教育
B00155MQJJ,同济大学基础软件工程中心,赤峰路67同济大学南校区,科教文化服务;学校;高等院校,141201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499425,31.278320",[],科教文化服务,学校,高等院校,121.499425,31.27832,"121.494988,31.280316",121.494988,31.280316,POINT (121.494988 31.280316),教育
B0FFM955HX,同济大学设计创意学院-设计坪坊,四平路同济大学设计创意学院内,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506220,31.280808",[],科教文化服务,科教文化场所,科教文化场所,121.50622,31.280808,"121.501807,31.282823",121.501807,31.282823,POINT (121.501807 31.282823),教育
B0FFIGI8XO,上海市产业发展研究和评估中心,国康路96号南裙楼3楼,科教文化服务;科教文化场所;科教文化场所,140000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502326,31.286791",[],科教文化服务,科教文化场所,科教文化场所,121.502326,31.286791,"121.497898,31.288792",121.497898,31.288792,POINT (121.497898 31.288792),教育
B0FFGE91FS,乐课力培优(杨浦双辽路校区),双辽路165号2层(近新华医院),科教文化服务;培训机构;培训机构,141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518126,31.270579",[],科教文化服务,培训机构,培训机构,121.518126,31.270579,"121.513756,31.272634",121.513756,31.272634,POINT (121.513756 31.272634),教育
