id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0GKY7L9CQ,中宁枸杞专卖店,抚顺路安顺苑,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510552,31.278357",[],医疗保健服务,医药保健销售店,医疗保健用品,121.510552,31.278357,"121.506155,31.280386",121.506155,31.280386,POINT (121.506155 31.280386),医疗
B0HU1ZA261,杏儒中医诊所,[],医疗保健服务;诊所;诊所,090300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517304,31.294298",[],医疗保健服务,诊所,诊所,121.517304,31.294298,"121.512929,31.296341",121.512929,31.296341,POINT (121.512929 31.296341),医疗
B0HGKHIRN7,上海新医联门诊部-HPV病毒专区,上海市杨浦区大连路1546号裙房1层104单元,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504447,31.272525",021-65675552,医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.504447,31.272525,"121.500028,31.274539",121.500028,31.274539,POINT (121.500028 31.274539),医疗
B0HGKHGW7E,上海新医联门诊部,上海市杨浦区大连路1546号裙房1层104单元,医疗保健服务;诊所;诊所,090300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504646,31.272407",021-65525489;021-65042766,医疗保健服务,诊所,诊所,121.504646,31.272407,"121.500228,31.274421",121.500228,31.274421,POINT (121.500228 31.274421),医疗
B0H19MKVMJ,小姐姐情趣成人用品(杨浦店),大连路1170号乙1,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506619,31.267486",19117377898,医疗保健服务,医药保健销售店,医疗保健用品,121.506619,31.267486,"121.502209,31.269508",121.502209,31.269508,POINT (121.502209 31.269508),医疗
B0HATZXDYY,汉和唐古法中医理疗,辽源西路206号,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509341,31.268832",[],医疗保健服务,医药保健销售店,医疗保健用品,121.509341,31.268832,"121.50494,31.270862",121.50494,31.270862,POINT (121.50494 31.270862),医疗
B00156EMOE,益丰大药房(辽源西路分店),辽源西路82号-1,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513070,31.268812",021-35309133,医疗保健服务,医药保健销售店,药房,121.51307,31.268812,"121.508682,31.270853",121.508682,31.270853,POINT (121.508682 31.270853),医疗
B00155EC0J,国大药房(周家嘴路店),周家嘴路2289-2291号(双辽路周家嘴路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517928,31.269256",[],医疗保健服务,医药保健销售店,药房,121.517928,31.269256,"121.513558,31.271311",121.513558,31.271311,POINT (121.513558 31.271311),医疗
B0FFJ1U9FP,北京同仁堂(控江店),控江路1777号君欣时代广场2层23号商铺,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514110,31.273577",13818949826,医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51411,31.273577,"121.509726,31.275619",121.509726,31.275619,POINT (121.509726 31.275619),医疗
B0H1N59A39,飞利浦瑞思迈呼吸机新华医院官方旗舰店,控江路1665号门6层,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518214,31.274379",15001889482,医疗保健服务,医药保健销售店,医疗保健用品,121.518214,31.274379,"121.513844,31.276432",121.513844,31.276432,POINT (121.513844 31.276432),医疗
B00155IH1I,老百姓大药房(大连路店),大连路1548号莱克大厦(近阜新路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503854,31.273246",021-55951239;13818916637,医疗保健服务,医药保健销售店,药房,121.503854,31.273246,"121.499433,31.275258",121.499433,31.275258,POINT (121.499433 31.275258),医疗
B0G1TUWF8T,国大药房(霁时店),控江路1628号紫荆广场地下1层B1-06单元,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518035,31.275285",021-55223658,医疗保健服务,医药保健销售店,药房,121.518035,31.275285,"121.513664,31.277337",121.513664,31.277337,POINT (121.513664 31.277337),医疗
B00155MMLE,益丰大药房(抚顺路店),抚顺路364号(鞍山路抚顺路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510434,31.278270",021-55961103,医疗保健服务,医药保健销售店,药房,121.510434,31.27827,"121.506036,31.280299",121.506036,31.280299,POINT (121.506036 31.280299),医疗
B0HRHS1WCW,鞍山路益丰大药房,鞍山路101号-3益丰大药房,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511414,31.276457",021-55088873,医疗保健服务,医药保健销售店,药房,121.511414,31.276457,"121.50702,31.27849",121.50702,31.27849,POINT (121.50702 31.27849),医疗
B00155FPKZ,国大药房(本溪路店),本溪路77-79号(凤城路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.521292,31.277506",021-66552064,医疗保健服务,医药保健销售店,药房,121.521292,31.277506,"121.516932,31.279567",121.516932,31.279567,POINT (121.516932 31.279567),医疗
B0HU5CMWAI,华锐视光儿童配镜视力训练中心(控江路店),控江路1555号1005室,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519083,31.274609",13917494984,医疗保健服务,医药保健销售店,医疗保健用品,121.519083,31.274609,"121.514716,31.276665",121.514716,31.276665,POINT (121.514716 31.276665),医疗
B0FFHT99YH,华氏大药房(国顺分店),政本路,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515335,31.290707",021-55055398,医疗保健服务,医药保健销售店,药房,121.515335,31.290707,"121.510954,31.292745",121.510954,31.292745,POINT (121.510954 31.292745),医疗
B001559Y1I,华氏大药房(控江路店),控江路2104号(打虎山路锦西路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508740,31.272736",021-65013798,医疗保健服务,医药保健销售店,药房,121.50874,31.272736,"121.504337,31.274762",121.504337,31.274762,POINT (121.504337 31.274762),医疗
B001556X4F,复美大药房(辽源西路店),辽源西路288号(近大连路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507918,31.268614",021-65022752,医疗保健服务,医药保健销售店,药房,121.507918,31.268614,"121.503512,31.27064",121.503512,31.27064,POINT (121.503512 31.27064),医疗
B0FFK4R4W6,亲民大药房(国权路店),国权路85号-2,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517150,31.288014",[],医疗保健服务,医药保健销售店,药房,121.51715,31.288014,"121.512775,31.290059",121.512775,31.290059,POINT (121.512775 31.290059),医疗
B0FFLI4N9Y,益丰大药房(飞虹路店),飞虹路668号-2,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511714,31.266597",021-65798185,医疗保健服务,医药保健销售店,药房,121.511714,31.266597,"121.507322,31.268635",121.507322,31.268635,POINT (121.507322 31.268635),医疗
B0FFFT21BC,医保定点零售药店(控江路),控江路1509附近,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.522095,31.275782",[],医疗保健服务,医药保健销售店,药房,121.522095,31.275782,"121.517738,31.277846",121.517738,31.277846,POINT (121.517738 31.277846),医疗
B0FFICAZFA,老百姓大药房(本溪路店),本溪路162号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514934,31.276290",021-55052799,医疗保健服务,医药保健销售店,药房,121.514934,31.27629,"121.510552,31.278333",121.510552,31.278333,POINT (121.510552 31.278333),医疗
B0G3LCI3E6,益丰大药房(江浦路店),江浦路1283号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519767,31.270897",021-65673771,医疗保健服务,医药保健销售店,药房,121.519767,31.270897,"121.515403,31.272956",121.515403,31.272956,POINT (121.515403 31.272956),医疗
B0FFJ3A399,益丰大药房(上海益丰铁玲店),铁岭路117号-5,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511896,31.280645",021-55961103;021-65011650,医疗保健服务,医药保健销售店,药房,121.511896,31.280645,"121.507503,31.282677",121.507503,31.282677,POINT (121.507503 31.282677),医疗
B0FFI1P5I1,涵寿堂养生花茶(许昌路),许昌路1509-1号附近,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512322,31.272739",[],医疗保健服务,医药保健销售店,医疗保健用品,121.512322,31.272739,"121.507932,31.274776",121.507932,31.274776,POINT (121.507932 31.274776),医疗
B0FFI2NNZZ,老百姓大药房(五角场店),本溪路良友菜鸟驿站139号-1,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509467,31.274828",021-55052799,医疗保健服务,医药保健销售店,药房,121.509467,31.274828,"121.505066,31.276856",121.505066,31.276856,POINT (121.505066 31.276856),医疗
B0I675PZI4,益丰大药房（杨浦国定路店）,国定路161号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513971,31.294036",[],医疗保健服务,医药保健销售店,药房,121.513971,31.294036,"121.509585,31.296069",121.509585,31.296069,POINT (121.509585 31.296069),医疗
B0FFF2LVUE,雷允上(政肃路药店),政肃路60号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506083,31.294558",021-65653342,医疗保健服务,医药保健销售店,药房,121.506083,31.294558,"121.501668,31.296567",121.501668,31.296567,POINT (121.501668 31.296567),医疗
B00155D2U8,国大药房(许昌路店),许昌路1378号(近周家嘴路),医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515683,31.269037",[],医疗保健服务,医药保健销售店,药房,121.515683,31.269037,"121.511305,31.271085",121.511305,31.271085,POINT (121.511305 31.271085),医疗
B0FFK23QUN,甲冉生·灰指甲,锦西路85号,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511397,31.276223",15001768876;18602512081,医疗保健服务,医药保健销售店,医疗保健用品,121.511397,31.276223,"121.507003,31.278256",121.507003,31.278256,POINT (121.507003 31.278256),医疗
B00156O0AR,益丰大药房(长岭路店),长岭路102-106,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518907,31.283330",021-55098011,医疗保健服务,医药保健销售店,药房,121.518907,31.28333,"121.514539,31.285382",121.514539,31.285382,POINT (121.514539 31.285382),医疗
B0FFGE5Q5U,健一网大药房(鞍山支路店),鞍山支路21号-6,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509593,31.280210",[],医疗保健服务,医药保健销售店,药房,121.509593,31.28021,"121.505192,31.282236",121.505192,31.282236,POINT (121.505192 31.282236),医疗
B0FFKHCLH6,康每乐药房(国定路店),国定路299弄6号101室-2号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509893,31.295964",021-65673655;18019181851,医疗保健服务,医药保健销售店,药房,121.509893,31.295964,"121.505492,31.297984",121.505492,31.297984,POINT (121.505492 31.297984),医疗
B0FFGTHY5B,好药师大药房(政熙堂店),政熙路99弄12,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508320,31.291987",021-65108157,医疗保健服务,医药保健销售店,药房,121.50832,31.291987,"121.503914,31.294004",121.503914,31.294004,POINT (121.503914 31.294004),医疗
B0FFJ3R26T,昔洁营养家园(康宝莱营业网店),铁岭路117号-3号,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511883,31.280744",[],医疗保健服务,医药保健销售店,医疗保健用品,121.511883,31.280744,"121.50749,31.282776",121.50749,31.282776,POINT (121.50749 31.282776),医疗
B0FFHGAEUY,灰指甲(许昌路),许昌路1471号,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513572,31.270730",[],医疗保健服务,医药保健销售店,医疗保健用品,121.513572,31.27073,"121.509186,31.272771",121.509186,31.272771,POINT (121.509186 31.272771),医疗
B0FFHQMGD7,健华药店,国顺路与四平路交叉口西约20米,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511149,31.291829",[],医疗保健服务,医药保健销售店,药房,121.511149,31.291829,"121.506753,31.293855",121.506753,31.293855,POINT (121.506753 31.293855),医疗
B0FFHFWKC4,回收礼品名酒洋酒冬虫夏草,抚顺路与铁岭路交叉口北50米,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513182,31.279522",13761350321,医疗保健服务,医药保健销售店,医疗保健用品,121.513182,31.279522,"121.508794,31.281559",121.508794,31.281559,POINT (121.508794 31.281559),医疗
B0FFIKVG1A,三江源冬虫夏草(创邑海上海店),许昌路28号附近海上海·弘基休闲广场C区F1,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507653,31.265002",021-36528975,医疗保健服务,医药保健销售店,医疗保健用品,121.507653,31.265002,"121.503246,31.267028",121.503246,31.267028,POINT (121.503246 31.267028),医疗
B0H2AC7JLF,健新药房,控江路1665号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517681,31.273130",[],医疗保健服务,医药保健销售店,药房,121.517681,31.27313,"121.513309,31.275182",121.513309,31.275182,POINT (121.513309 31.275182),医疗
B0IGZ7Z3H2,傲诺瓦,控江路与双辽路交叉口东北100米,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516168,31.274659",[],医疗保健服务,医药保健销售店,医疗保健用品,121.516168,31.274659,"121.511791,31.276706",121.511791,31.276706,POINT (121.511791 31.276706),医疗
B0FFK77B1L,零售药店,延吉西路与凤城路交叉口西北20米,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.521941,31.280608",[],医疗保健服务,医药保健销售店,药房,121.521941,31.280608,"121.517583,31.282669",121.517583,31.282669,POINT (121.517583 31.282669),医疗
B0FFH026DS,康合营养家(杨浦店),国权路39号,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519273,31.288030",[],医疗保健服务,医药保健销售店,医疗保健用品,121.519273,31.28803,"121.514906,31.290081",121.514906,31.290081,POINT (121.514906 31.290081),医疗
B0IBKZH7RI,温祥保健,[],医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510181,31.268610",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.510181,31.26861,"121.505783,31.270642",121.505783,31.270642,POINT (121.505783 31.270642),医疗
B0FFM9F1EY,急救中心,控江路与双辽路交叉口东约160米,医疗保健服务;急救中心;急救中心,090400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516925,31.274408",[],医疗保健服务,急救中心,急救中心,121.516925,31.274408,"121.512551,31.276458",121.512551,31.276458,POINT (121.512551 31.276458),医疗
B0HA790V3B,德哥灰指甲甲沟炎跖疣鸡眼脚气(大连路店),大连路与周家嘴路交叉口东北约40米,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508233,31.263443",13817040855,医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.508233,31.263443,"121.503829,31.265472",121.503829,31.265472,POINT (121.503829 31.265472),医疗
B0GKYSGVIM,益生昂健,大连路与辽源西路交叉口南约120米,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506606,31.267477",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.506606,31.267477,"121.502195,31.269499",121.502195,31.269499,POINT (121.502195 31.269499),医疗
B0G0SS05M9,沐盐时代矿疗养生馆(江浦路店),江浦路2017号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516751,31.280196",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.516751,31.280196,"121.512376,31.282243",121.512376,31.282243,POINT (121.512376 31.282243),医疗
B0HKJL6V0E,荷蓬健康小屋,铁岭路铁岭路10弄小区,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514995,31.277169",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.514995,31.277169,"121.510614,31.279212",121.510614,31.279212,POINT (121.510614 31.279212),医疗
B0G175VO02,胸痛中心卒中中心,控江路上海交通大学医学院附属新华医院西北侧,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517044,31.274360",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.517044,31.27436,"121.51267,31.27641",121.51267,31.27641,POINT (121.51267 31.27641),医疗
B0FFGXYQS2,新华医院-老年医学科ICU,控江路1665号新华医院19号楼5层,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516430,31.273779",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51643,31.273779,"121.512054,31.275827",121.512054,31.275827,POINT (121.512054 31.275827),医疗
B0FFGBBZM6,上海新华医院26号楼,控江路1665号上海交通大学医学院附属新华医院附近,医疗保健服务;综合医院;三级甲等医院,090101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517599,31.272884",[],医疗保健服务,综合医院,三级甲等医院,121.517599,31.272884,"121.513227,31.274936",121.513227,31.274936,POINT (121.513227 31.274936),医疗
B0FFFE5GD1,新华医院-核磁共振,控江路1665号新华医院5号楼1层,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518330,31.273808",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51833,31.273808,"121.513961,31.275862",121.513961,31.275862,POINT (121.513961 31.275862),医疗
B0FFFE2J9B,新华医院-星光ICT,控江路1665号新华医院19号楼地下1层,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516430,31.273779",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51643,31.273779,"121.512054,31.275827",121.512054,31.275827,POINT (121.512054 31.275827),医疗
B00155791V,江浦社区卫生服务中心,许昌路1482号,医疗保健服务;综合医院;卫生院,090102,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51345,31.271209",021-65154702,医疗保健服务,综合医院,卫生院,121.51345,31.271209,"121.509064,31.27325",121.509064,31.27325,POINT (121.509064 31.27325),医疗
B0H3SKHXJY,华氏大药房(江浦路分店),江浦路1380-3号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519363,31.272973",021-55088325,医疗保健服务,医药保健销售店,药房,121.519363,31.272973,"121.514997,31.27503",121.514997,31.27503,POINT (121.514997 31.27503),医疗
B0FFGE4Y3P,控江社区卫生服务中心,延吉西路100号,医疗保健服务;综合医院;卫生院,090102,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520972,31.280425",021-65133895;021-65621876,医疗保健服务,综合医院,卫生院,121.520972,31.280425,"121.516611,31.282484",121.516611,31.282484,POINT (121.516611 31.282484),医疗
B0FFFRF1HB,同济大学附属同济医院分院体检中心,赤峰路40号同济大学医院2楼,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500660,31.280760",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.50066,31.28076,"121.496227,31.282759",121.496227,31.282759,POINT (121.496227 31.282759),医疗
B0G14OFHBA,上海交通大学医学院附属新华医院-儿科综合楼,控江路1665号,医疗保健服务;综合医院;综合医院,090100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519076,31.272275",[],医疗保健服务,综合医院,综合医院,121.519076,31.272275,"121.514709,31.274332",121.514709,31.274332,POINT (121.514709 31.274332),医疗
B0FFFF9K47,新华医院儿童康复门诊,南桥镇控江路1665号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517760,31.274119",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51776,31.274119,"121.513389,31.276171",121.513389,31.276171,POINT (121.513389 31.276171),医疗
B0G0DLBOOD,老糖友健康管理中心(鞍山路店),鞍山路鞍山四村第一小区东侧约30米,医疗保健服务;医药保健销售店;医疗保健用品,090602,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512102,31.276072",[],医疗保健服务,医药保健销售店,医疗保健用品,121.512102,31.276072,"121.50771,31.278107",121.50771,31.278107,POINT (121.50771 31.278107),医疗
B0H61AOKDF,医保定点零售药店,许昌路三峰大厦,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512583,31.273372",[],医疗保健服务,医药保健销售店,药房,121.512583,31.273372,"121.508193,31.275409",121.508193,31.275409,POINT (121.508193 31.275409),医疗
B0FFFE34KT,上海交通大学医学院附属新华医院静脉配置中心,控江路1665号新华医院23号楼红房子(科教大楼对面),医疗保健服务;综合医院;三级甲等医院,090101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518087,31.272198",[],医疗保健服务,综合医院,三级甲等医院,121.518087,31.272198,"121.513717,31.274252",121.513717,31.274252,POINT (121.513717 31.274252),医疗
B0FFFEAM71,新华医院-老年医学科,控江路1665号新华医院19号楼14-19层,医疗保健服务;综合医院;综合医院,090100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516430,31.273779",[],医疗保健服务,综合医院,综合医院,121.51643,31.273779,"121.512054,31.275827",121.512054,31.275827,POINT (121.512054 31.275827),医疗
B0FFLO3BX0,上海新华医院耳聋遗传专家门诊,新华医院门诊综合楼6层,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518055,31.274356",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.518055,31.274356,"121.513685,31.276409",121.513685,31.276409,POINT (121.513685 31.276409),医疗
B0FFK3HQ1S,新华医院-急救分诊,控江路1665号新华医院2号楼,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517340,31.274118",[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.51734,31.274118,"121.512967,31.276169",121.512967,31.276169,POINT (121.512967 31.276169),医疗
B001541B0D,上海牙冠口腔门诊部,周家嘴路1901号甲,医疗保健服务;专科医院;口腔医院,090202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514281,31.265818",021-65797660;13661546775,医疗保健服务,专科医院,口腔医院,121.514281,31.265818,"121.509898,31.267864",121.509898,31.267864,POINT (121.509898 31.267864),医疗
