id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B00155HGSP,复旦大学游泳馆,邯郸路220号复旦大学邯郸校区南区学生公寓内,体育休闲服务;运动场馆;游泳馆,080110,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502412,31.292314",021-65642115,体育休闲服务,运动场馆,游泳馆,121.502412,31.292314,"121.497984,31.294313",121.497984,31.294313,POINT (121.497984 31.294313),休闲娱乐
B00155KS7R,同济大学四平路校区游泳馆(暂停营业),四平路1239号同济大学四平路校区,体育休闲服务;运动场馆;游泳馆,080110,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501631,31.280959",021-65985413,体育休闲服务,运动场馆,游泳馆,121.501631,31.280959,"121.497201,31.282961",121.497201,31.282961,POINT (121.497201 31.282961),休闲娱乐
B00154G55S,复旦大学招待所,国年路260弄1号复旦大学,住宿服务;旅馆招待所;旅馆招待所,100200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505782,31.294750",[],住宿服务,旅馆招待所,旅馆招待所,121.505782,31.29475,"121.501366,31.296758",121.501366,31.296758,POINT (121.501366 31.296758),休闲娱乐
B00156YKR2,同济大学足球场,四平路1239号同济大学(近彰武路),体育休闲服务;运动场馆;足球场,080105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500599,31.282574",[],体育休闲服务,运动场馆,足球场,121.500599,31.282574,"121.496165,31.284572",121.496165,31.284572,POINT (121.496165 31.284572),休闲娱乐
B0FFFS776B,复旦大学南区小足球场,邯郸路220号复旦大学邯郸校区,体育休闲服务;运动场馆;足球场,080105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502801,31.290321",[],体育休闲服务,运动场馆,足球场,121.502801,31.290321,"121.498375,31.292322",121.498375,31.292322,POINT (121.498375 31.292322),休闲娱乐
B0FFJEIIG1,国金汇国际KTV(大连路店),大连路1546-2号楼附近,体育休闲服务;娱乐场所;KTV,080302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504367,31.272633",021-66608136,体育休闲服务,娱乐场所,KTV,121.504367,31.272633,"121.499948,31.274646",121.499948,31.274646,POINT (121.499948 31.274646),休闲娱乐
B0FFKKJIWX,苏宁影城(上海五角场店),邯郸路585号4楼,体育休闲服务;影剧院;电影院,080601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514397,31.298890",021-60757655,体育休闲服务,影剧院,电影院,121.514397,31.29889,"121.510012,31.300922",121.510012,31.300922,POINT (121.510012 31.300922),休闲娱乐
B00156FMZK,NEO Bar,国定路335号杨浦科技创业中心1号楼院内,体育休闲服务;娱乐场所;酒吧,080304,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508320,31.297303",[],体育休闲服务,娱乐场所,酒吧,121.50832,31.297303,"121.503913,31.299318",121.503913,31.299318,POINT (121.503913 31.299318),休闲娱乐
B0H3Y559M1,SENSATION,国定路333号地下一层,体育休闲服务;娱乐场所;酒吧,080304,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509249,31.296542",13003209961,体育休闲服务,娱乐场所,酒吧,121.509249,31.296542,"121.504846,31.29856",121.504846,31.29856,POINT (121.504846 31.29856),休闲娱乐
B0FFLFK52Z,天天唱吧,江浦路与抚顺路交叉口西北约60米,体育休闲服务;娱乐场所;KTV,080302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516301,31.281539",[],体育休闲服务,娱乐场所,KTV,121.516301,31.281539,"121.511924,31.283584",121.511924,31.283584,POINT (121.511924 31.283584),休闲娱乐
B0FFMAHHLG,上海公关招聘,大连路1546号,体育休闲服务;娱乐场所;KTV,080302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504492,31.272511",[],体育休闲服务,娱乐场所,KTV,121.504492,31.272511,"121.500073,31.274525",121.500073,31.274525,POINT (121.500073 31.274525),休闲娱乐
B0FFJFCOUQ,杠上开花棋牌会所,铁岭路32号同叶大厦338室(锦西路铁岭路口),体育休闲服务;娱乐场所;棋牌室,080306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514572,31.278200",[],体育休闲服务,娱乐场所,棋牌室,121.514572,31.2782,"121.510189,31.280241",121.510189,31.280241,POINT (121.510189 31.280241),休闲娱乐
B0FFGHELGY,乐久棋牌(鞍山分店),铁岭路32号同叶大厦315室,体育休闲服务;娱乐场所;棋牌室,080306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514444,31.278131",[],体育休闲服务,娱乐场所,棋牌室,121.514444,31.278131,"121.510061,31.280172",121.510061,31.280172,POINT (121.510061 31.280172),休闲娱乐
B0FFGO803E,雅乐鑫棋牌室,国权路39号102室,体育休闲服务;娱乐场所;棋牌室,080306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518376,31.287711",18851555575,体育休闲服务,娱乐场所,棋牌室,121.518376,31.287711,"121.514006,31.289759",121.514006,31.289759,POINT (121.514006 31.289759),休闲娱乐
B0FFHQ6JTC,环球一号会所,国权路37号附近,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519437,31.287954",[],体育休闲服务,体育休闲服务场所,体育休闲服务场所,121.519437,31.287954,"121.51507,31.290005",121.51507,31.290005,POINT (121.51507 31.290005),休闲娱乐
B0H1U11C5Y,糖吉柯德沉浸式剧本推理馆,大连路与阜新路交叉口西北约60米,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503386,31.273458",13524580093,体育休闲服务,体育休闲服务场所,体育休闲服务场所,121.503386,31.273458,"121.498963,31.275468",121.498963,31.275468,POINT (121.498963 31.275468),休闲娱乐
B0FFJEQSLR,MAGE麦其儿童乐园(五角场店),五角场镇黄兴路2111号(东方商厦),体育休闲服务;休闲场所;游乐场,080501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515884,31.297688",[],体育休闲服务,休闲场所,游乐场,121.515884,31.297688,"121.511504,31.299725",121.511504,31.299725,POINT (121.511504 31.299725),休闲娱乐
B0IBRCYFXM,万物国度VR·游戏体验馆,四平路5158号607室,体育休闲服务;休闲场所;休闲场所,080500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513629,31.294645",18337016345,体育休闲服务,休闲场所,休闲场所,121.513629,31.294645,"121.509241,31.296677",121.509241,31.296677,POINT (121.509241 31.296677),休闲娱乐
B0H2KOF0OE,Mini Mars亲子会所(杨浦黄兴店),黄兴路1831号,体育休闲服务;休闲场所;游乐场,080501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518743,31.291577",[],体育休闲服务,休闲场所,游乐场,121.518743,31.291577,"121.514373,31.293625",121.514373,31.293625,POINT (121.514373 31.293625),休闲娱乐
B0FFH10ORL,星墅99连锁旅店(国权路店),国权路与政仁路交叉口西南约60米,住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;旅馆招待所;旅馆招待所,100105|100200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517222,31.288036",[],住宿服务,宾馆酒店,经济型连锁酒店|住宿服务,121.517222,31.288036,"121.512847,31.290081",121.512847,31.290081,POINT (121.512847 31.290081),休闲娱乐
B0FFMAZPTI,出租车司机专用公共厕所,新港路103号,公共设施;公共厕所;公共厕所,200300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508630,31.276021",[],公共设施,公共厕所,公共厕所,121.50863,31.276021,"121.504226,31.278046",121.504226,31.278046,POINT (121.504226 31.278046),休闲娱乐
B0FFHIWIOB,应急避难场所,[],公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501577,31.284133",[],公共设施,紧急避难场所,紧急避难场所,121.501577,31.284133,"121.497147,31.286133",121.497147,31.286133,POINT (121.497147 31.286133),休闲娱乐
B0FFH027B4,应急避难场所,四平路1293号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503493,31.285834",[],公共设施,紧急避难场所,紧急避难场所,121.503493,31.285834,"121.49907,31.287839",121.49907,31.287839,POINT (121.49907 31.287839),休闲娱乐
B0FFHCUIOR,紧急避难场所(国权路),国权路579号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502646,31.294915",[],公共设施,紧急避难场所,紧急避难场所,121.502646,31.294915,"121.498219,31.296914",121.498219,31.296914,POINT (121.498219 31.296914),休闲娱乐
B0FFGTKPTO,紧急避难场所(国泰路),四平路与国泰路交叉口西150米,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508043,31.287547",[],公共设施,紧急避难场所,紧急避难场所,121.508043,31.287547,"121.503636,31.289565",121.503636,31.289565,POINT (121.503636 31.289565),休闲娱乐
B0FFGTI1HM,紧急避难场所(国康路),中山北二路1111号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505093,31.286249",[],公共设施,紧急避难场所,紧急避难场所,121.505093,31.286249,"121.500675,31.288259",121.500675,31.288259,POINT (121.500675 31.288259),休闲娱乐
B0FFGTHXIT,紧急避难场所(抚顺路),抚顺路239附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515132,31.280099",[],公共设施,紧急避难场所,紧急避难场所,121.515132,31.280099,"121.510751,31.282141",121.510751,31.282141,POINT (121.510751 31.282141),休闲娱乐
B0FFHNZKZE,应急掩蔽场所(国顺路),四平路1950弄23-1号,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512715,31.290810",[],公共设施,紧急避难场所,紧急避难场所,121.512715,31.29081,"121.508324,31.292841",121.508324,31.292841,POINT (121.508324 31.292841),休闲娱乐
B0FFHNI354,应急掩蔽场所(国定路),国定路97号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514849,31.293584",[],公共设施,紧急避难场所,紧急避难场所,121.514849,31.293584,"121.510466,31.29562",121.510466,31.29562,POINT (121.510466 31.29562),休闲娱乐
B0FFHDMBUB,应急掩蔽场所(国康路),中山北二路1143号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502420,31.286941",[],公共设施,紧急避难场所,紧急避难场所,121.50242,31.286941,"121.497993,31.288943",121.497993,31.288943,POINT (121.497993 31.288943),休闲娱乐
B0FFHDMALH,应急掩蔽场所(四平路),四平路2500号,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515407,31.298763",[],公共设施,紧急避难场所,紧急避难场所,121.515407,31.298763,"121.511025,31.300798",121.511025,31.300798,POINT (121.511025 31.300798),休闲娱乐
B0FFH5K8KL,应急掩蔽场所(政化路),政化路1号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509767,31.290529",[],公共设施,紧急避难场所,紧急避难场所,121.509767,31.290529,"121.505366,31.292551",121.505366,31.292551,POINT (121.505366 31.292551),休闲娱乐
B0FFIW951G,应急掩蔽场所(华丰大楼东),国顺路128弄-5-2,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514958,31.290860",[],公共设施,紧急避难场所,紧急避难场所,121.514958,31.29086,"121.510575,31.292897",121.510575,31.292897,POINT (121.510575 31.292897),休闲娱乐
B0FFIW93SG,应急掩蔽场所(吴家浜小区东北),飞虹路南100米,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510157,31.265390",[],公共设施,紧急避难场所,紧急避难场所,121.510157,31.26539,"121.505759,31.267424",121.505759,31.267424,POINT (121.505759 31.267424),休闲娱乐
B0FFHGRFD4,应急掩蔽场所(建中大楼西北),赤峰路南100米,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501994,31.278891",[],公共设施,紧急避难场所,紧急避难场所,121.501994,31.278891,"121.497566,31.280895",121.497566,31.280895,POINT (121.497566 31.280895),休闲娱乐
B0FFHDX19I,应急掩蔽场所(中山北二路),中山北二路1129附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503557,31.286775",[],公共设施,紧急避难场所,紧急避难场所,121.503557,31.286775,"121.499134,31.28878",121.499134,31.28878,POINT (121.499134 31.28878),休闲娱乐
B0FFGHZI02,应急掩蔽场所(馨怡花园东北),铁岭路与锦西路交叉口东北150米,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515465,31.278565",[],公共设施,紧急避难场所,紧急避难场所,121.515465,31.278565,"121.511085,31.280609",121.511085,31.280609,POINT (121.511085 31.280609),休闲娱乐
B0FFIW97L4,应急掩蔽场所(密云小区东区东),密云路东200米,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498467,31.278666",[],公共设施,紧急避难场所,紧急避难场所,121.498467,31.278666,"121.494026,31.280659",121.494026,31.280659,POINT (121.494026 31.280659),休闲娱乐
B0FFIW97GG,应急掩蔽场所(新纪元国际广场东南),黄兴路1625号附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520786,31.287075",[],公共设施,紧急避难场所,紧急避难场所,121.520786,31.287075,"121.516424,31.28913",121.516424,31.28913,POINT (121.516424 31.28913),休闲娱乐
B0FFH9VUDV,应急掩蔽场所(上海共清护理医院东南),国科路4附近,公共设施;紧急避难场所;紧急避难场所,200400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520122,31.287293",[],公共设施,紧急避难场所,紧急避难场所,121.520122,31.287293,"121.515758,31.289347",121.515758,31.289347,POINT (121.515758 31.289347),休闲娱乐
B0FFFGXZDD,同济大学-健身房,四平路1239号同济大学内,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496381,31.282196",021-65983310,体育休闲服务,运动场馆,健身中心,121.496381,31.282196,"121.491932,31.284181",121.491932,31.284181,POINT (121.491932 31.284181),休闲娱乐
B0FFIPIPLL,爱照护(上海江浦)店,飞虹路757号,体育休闲服务;度假疗养场所;疗养院,080402,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513658,31.267335",4000063300,体育休闲服务,度假疗养场所,疗养院,121.513658,31.267335,"121.509273,31.269378",121.509273,31.269378,POINT (121.509273 31.269378),休闲娱乐
B0G02D4PU0,长丘青年旅舍(上海复旦大学店),国权后路7号,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505598,31.289210",19946095124,住宿服务,住宿服务相关,住宿服务相关,121.505598,31.28921,"121.501182,31.29122",121.501182,31.29122,POINT (121.501182 31.29122),休闲娱乐
B0GKUXNC3M,上海朋客青年旅社,邯郸路399号二层东1商铺,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510878,31.298031",021-65653319,住宿服务,住宿服务相关,住宿服务相关,121.510878,31.298031,"121.50648,31.300053",121.50648,31.300053,POINT (121.50648 31.300053),休闲娱乐
B0GKC4QBT9,上海momo公寓(3号店),四平路与大连西路交叉口东北约40米,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501580,31.275141",[],住宿服务,住宿服务相关,住宿服务相关,121.50158,31.275141,"121.497151,31.277145",121.497151,31.277145,POINT (121.497151 31.277145),休闲娱乐
B0IBUK7W2W,上海房东男儿本色公寓,国权路财富国际广场金座(东南门),住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518506,31.287488","18816572379;+862126137886,15554827#",住宿服务,住宿服务相关,住宿服务相关,121.518506,31.287488,"121.514136,31.289537",121.514136,31.289537,POINT (121.514136 31.289537),休闲娱乐
B0G1FBMKR2,上海momo公寓(2号店),四平路与大连西路交叉口北约40米,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501457,31.275265",[],住宿服务,住宿服务相关,住宿服务相关,121.501457,31.275265,"121.497027,31.277268",121.497027,31.277268,POINT (121.497027 31.277268),休闲娱乐
B0HAXKMQXF,上海乐融居公寓,"控江路2068号控江旭辉MALL西侧,近打虎山路",住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508795,31.273438",[],住宿服务,住宿服务相关,住宿服务相关,121.508795,31.273438,"121.504392,31.275464",121.504392,31.275464,POINT (121.504392 31.275464),休闲娱乐
B0I6YKPKEK,上海C乐乐之家公寓(许昌路分店),许昌路辽源三村小区,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512105,31.271408","18901736096;+862126137886,17558386#",住宿服务,住宿服务相关,住宿服务相关,121.512105,31.271408,"121.507714,31.273445",121.507714,31.273445,POINT (121.507714 31.273445),休闲娱乐
B0I6YKP4WN,上海C乐乐之家公寓,双辽支路张家浜小区(西南门),住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516457,31.269333","18901736096;+862126137886,17558386#",住宿服务,住宿服务相关,住宿服务相关,121.516457,31.269333,"121.512081,31.271383",121.512081,31.271383,POINT (121.512081 31.271383),休闲娱乐
B0FFM5FVBE,上海雅赞公寓(16号店),东方星座1号楼(江浦路东方星座1508号),住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518049,31.271302",15048981987,住宿服务,住宿服务相关,住宿服务相关,121.518049,31.271302,"121.513679,31.273356",121.513679,31.273356,POINT (121.513679 31.273356),休闲娱乐
B0FFI6F2I8,上海上海静的民宿(10号店),国定路277弄铁村小区38号楼,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510265,31.295119",[],住宿服务,住宿服务相关,住宿服务相关,121.510265,31.295119,"121.505865,31.297141",121.505865,31.297141,POINT (121.505865 31.297141),休闲娱乐
B0G2VCJVND,上海五角场金沐之家公寓,国顺路650弄74号,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506109,31.296245",[],住宿服务,住宿服务相关,住宿服务相关,121.506109,31.296245,"121.501694,31.298254",121.501694,31.298254,POINT (121.501694 31.298254),休闲娱乐
B00155L2O3,法善庵(装修中),政本路338号,风景名胜;风景名胜;寺庙道观,110205,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515232,31.285545",[],风景名胜,风景名胜,寺庙道观,121.515232,31.285545,"121.510851,31.287585",121.510851,31.287585,POINT (121.510851 31.287585),休闲娱乐
B0IBKMG0VT,法治文化园地,[],风景名胜;公园广场;公园,110101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511988,31.276260",[],风景名胜,公园广场,公园,121.511988,31.27626,"121.507596,31.278294",121.507596,31.278294,POINT (121.507596 31.278294),休闲娱乐
B0FFFS8X9R,四平科技公园广场-庭院,国权后路复旦大学(邯郸校区)南侧约140米,风景名胜;风景名胜相关;旅游景点,110000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503836,31.288876",[],风景名胜,风景名胜相关,旅游景点,121.503836,31.288876,"121.499414,31.290881",121.499414,31.290881,POINT (121.499414 31.290881),休闲娱乐
B0FFJGPLDS,上海Rose浪漫和諧之家公寓,控江路2200号和平花苑,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507913,31.272403",17321021838,住宿服务,住宿服务相关,住宿服务相关,121.507913,31.272403,"121.503507,31.274427",121.503507,31.274427,POINT (121.503507 31.274427),休闲娱乐
B0FFLJ174P,上海住进好时光公寓(赤峰路分店),同济大学四平路校区,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501488,31.282941",[],住宿服务,住宿服务相关,住宿服务相关,121.501488,31.282941,"121.497058,31.284941",121.497058,31.284941,POINT (121.497058 31.284941),休闲娱乐
B0FFLGK7XQ,上海上海途掌柜119562精品民宿,控江旭辉MALL1218室,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508958,31.273606",[],住宿服务,住宿服务相关,住宿服务相关,121.508958,31.273606,"121.504555,31.275633",121.504555,31.275633,POINT (121.504555 31.275633),休闲娱乐
B0FFIJIHM2,上海考研之家公寓(政肃路分店),政肃路45弄(复旦第十宿舍),住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507341,31.294768",[],住宿服务,住宿服务相关,住宿服务相关,121.507341,31.294768,"121.502931,31.296781",121.502931,31.296781,POINT (121.502931 31.296781),休闲娱乐
B0FFKLISSD,上海爱晴公寓青年旅舍,国权后路15弄19号601,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504420,31.289013",15026899638,住宿服务,住宿服务相关,住宿服务相关,121.50442,31.289013,"121.5,31.29102",121.5,31.29102,POINT (121.5 31.29102),休闲娱乐
B0I6GKNWHK,上海光颢公寓(锦西路分店),锦西路40号旁边,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513012,31.276989","13922152523;+862126137886,4343025#",住宿服务,住宿服务相关,住宿服务相关,121.513012,31.276989,"121.508624,31.279026",121.508624,31.279026,POINT (121.508624 31.279026),休闲娱乐
B0I65KAYTW,上海s&home公寓(政仁路分店),政仁路财富国际广场金座(东南门)沪东财富国际广场金座,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518506,31.287486","13381978280;+862126137886,5623339#",住宿服务,住宿服务相关,住宿服务相关,121.518506,31.287486,"121.514136,31.289535",121.514136,31.289535,POINT (121.514136 31.289535),休闲娱乐
