id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFHO5EMI,中国宋庆龄基金会儿童教育发展基金(上海办公室),中山北二路彰武路120弄小区北侧约70米,政府机构及社会团体;社会团体;慈善机构,130408,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513221,31.284176",[],政府机构及社会团体,社会团体,慈善机构,121.513221,31.284176,"121.508833,31.286211",121.508833,31.286211,POINT (121.508833 31.286211),就业
B00156NTD3,北茶园居民小区工会委员会,国顺路80弄35号,政府机构及社会团体;社会团体;社会团体相关,130400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516493,31.292612",[],政府机构及社会团体,社会团体,社会团体相关,121.516493,31.292612,"121.512116,31.294653",121.512116,31.294653,POINT (121.512116 31.294653),就业
B0FFH318D4,物业管理站,鞍山七村2号甲,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502824,31.274776",[],政府机构及社会团体,政府机关,政府机关相关,121.502824,31.274776,"121.498399,31.276784",121.498399,31.276784,POINT (121.498399 31.276784),就业
B0FFM3LQAQ,警务站,8号线10号线换乘站四平路站四平路站B1,政府机构及社会团体;公检法机构;公检法机关,130500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501409,31.275087",[],政府机构及社会团体,公检法机构,公检法机关,121.501409,31.275087,"121.496979,31.27709",121.496979,31.27709,POINT (121.496979 31.27709),就业
B0FFF3AU27,杨浦区四平路街道除害服务站,密云路444弄-29号甲,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497290,31.279389",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.49729,31.279389,"121.492845,31.281378",121.492845,31.281378,POINT (121.492845 31.281378),就业
B0GUVSVZUX,杨浦区四平路街道退役军人服务站(锦西路服务点),锦西路57号(鞍山三村内),政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512430,31.277647",021-65102330,政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.51243,31.277647,"121.508039,31.279682",121.508039,31.279682,POINT (121.508039 31.279682),就业
B0FFF3AQTJ,控江(四平)工商所消费者申诉站,抚顺路371号,政府机构及社会团体;工商税务机构;工商部门,130701,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509726,31.277427",[],政府机构及社会团体,工商税务机构,工商部门,121.509726,31.277427,"121.505326,31.279454",121.505326,31.279454,POINT (121.505326 31.279454),就业
B0FFINNCI4,四平路派出所鞍山五村社区警务室,阜新路121号附近,政府机构及社会团体;公检法机构;公安警察,130501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505509,31.275609",[],政府机构及社会团体,公检法机构,公安警察,121.505509,31.275609,"121.501094,31.277624",121.501094,31.277624,POINT (121.501094 31.277624),就业
B0FFHSRZB8,阜新路社区睦邻中心,鞍山五村33号甲,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505715,31.276834",021-55898662,政府机构及社会团体,政府机关,政府机关相关,121.505715,31.276834,"121.5013,31.27885",121.5013,31.27885,POINT (121.5013 31.27885),就业
B0FFHW58LO,四平路街道托老所,锦西路61号附近,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512668,31.277514",[],政府机构及社会团体,政府机关,政府机关相关,121.512668,31.277514,"121.508278,31.27955",121.508278,31.27955,POINT (121.508278 31.27955),就业
B0G3TOS80P,四平工商所消费者权益保护鞍山七村居委会联络点,阜新路101号甲,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505022,31.274728",[],政府机构及社会团体,政府机关,政府机关相关,121.505022,31.274728,"121.500605,31.276742",121.500605,31.276742,POINT (121.500605 31.276742),就业
B0FFIAKFMN,四平工商所消费者权益保护鞍山五村居委会联络点,阜新路鞍山五村小区,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505448,31.275698",[],政府机构及社会团体,政府机关,政府机关相关,121.505448,31.275698,"121.501033,31.277713",121.501033,31.277713,POINT (121.501033 31.277713),就业
B0FFIB585C,上海市杨浦区四平路街道社会组织服务中心,四平路710号广益大厦,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505604,31.277124",[],政府机构及社会团体,政府机关,政府机关相关,121.505604,31.277124,"121.501189,31.279139",121.501189,31.279139,POINT (121.501189 31.279139),就业
B0HU44I5ZT,上海虹口计量技术检测服务部,赤峰路63号上海沪东科技经济园区1号楼3层302号,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501505,31.279710",[],政府机构及社会团体,政府机关,政府机关相关,121.501505,31.27971,"121.497075,31.281712",121.497075,31.281712,POINT (121.497075 31.281712),就业
B0FFIAPQGZ,中共杨浦区四平路街道鞍山四村第二居民区总支部委员会,阜新路184号附近,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507971,31.277897",[],政府机构及社会团体,政府机关,政府机关相关,121.507971,31.277897,"121.503565,31.279919",121.503565,31.279919,POINT (121.503565 31.279919),就业
B0FFG28KLG,上海市杨浦区知识产权试点园区,铁岭路同叶大厦,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514574,31.277881",[],政府机构及社会团体,政府机关,政府机关相关,121.514574,31.277881,"121.510191,31.279922",121.510191,31.279922,POINT (121.510191 31.279922),就业
B0FFL8E4M7,离退休工作办公室,彰武路上海同济迎宾馆东侧约130米,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512502,31.281765",[],政府机构及社会团体,政府机关,政府机关相关,121.512502,31.281765,"121.508111,31.283799",121.508111,31.283799,POINT (121.508111 31.283799),就业
B0FFHUKDO1,杨浦区四平路街道民族之家,济一路同济大学-经济与管理学院东南侧约30米,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507991,31.282503",[],政府机构及社会团体,政府机关,政府机关相关,121.507991,31.282503,"121.503584,31.284523",121.503584,31.284523,POINT (121.503584 31.284523),就业
B0FFI05FDC,四平路街道鞍山路310弄居委会来沪人员管理站,阜新路280附近,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508845,31.280204",[],政府机构及社会团体,政府机关,政府机关相关,121.508845,31.280204,"121.504441,31.282228",121.504441,31.282228,POINT (121.504441 31.282228),就业
B0FFIAPR6A,中共杨浦区四平路街道鞍山八村居民区总支部委员会,铁岭路119号附近,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511575,31.280610",[],政府机构及社会团体,政府机关,政府机关相关,121.511575,31.28061,"121.507181,31.282641",121.507181,31.282641,POINT (121.507181 31.282641),就业
B0FFJ3F936,上海市政院五院,中山北二路901号1号楼4楼,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507219,31.286006",[],政府机构及社会团体,政府机关,政府机关相关,121.507219,31.286006,"121.502809,31.288022",121.502809,31.288022,POINT (121.502809 31.288022),就业
B0FFHWO14T,四平地区小区工会联合会同济新村居民区议事会,同一路同济新村社区,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507829,31.282566",[],政府机构及社会团体,政府机关,政府机关相关,121.507829,31.282566,"121.503422,31.284586",121.503422,31.284586,POINT (121.503422 31.284586),就业
B0FFMHV3UX,学生社区管理服务中心彰武公寓部,彰武路100号同济大学彰武路校区附近,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513313,31.281315",[],政府机构及社会团体,政府机关,政府机关相关,121.513313,31.281315,"121.508925,31.283351",121.508925,31.283351,POINT (121.508925 31.283351),就业
B0H0UCPAOU,控江路街道安全生产监督管理站,内环高架路大运盛城,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520817,31.285532",[],政府机构及社会团体,政府机关,政府机关相关,121.520817,31.285532,"121.516455,31.287588",121.516455,31.287588,POINT (121.516455 31.287588),就业
B0FFFPTW7Q,复旦大学房委会,国权路620号,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503939,31.294461",[],政府机构及社会团体,政府机关,政府机关相关,121.503939,31.294461,"121.499517,31.296464",121.499517,31.296464,POINT (121.499517 31.296464),就业
B0FFG1O0GF,上海市杨浦区室内设计师协会,大连路1548号莱克大厦六楼,政府机构及社会团体;社会团体;社会团体相关,130400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503615,31.273500",[],政府机构及社会团体,社会团体,社会团体相关,121.503615,31.2735,"121.499193,31.275511",121.499193,31.275511,POINT (121.499193 31.275511),就业
B0FFG8HL3B,五角场市场监督管理所,国定路335号1号楼4层,政府机构及社会团体;政府机关;政府机关相关,130100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508270,31.297305",[],政府机构及社会团体,政府机关,政府机关相关,121.50827,31.297305,"121.503863,31.29932",121.503863,31.29932,POINT (121.503863 31.29932),就业
B00155KGB7,控江工商所,抚顺路371号,政府机构及社会团体;工商税务机构;工商部门,130701,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509726,31.277427",[],政府机构及社会团体,工商税务机构,工商部门,121.509726,31.277427,"121.505326,31.279454",121.505326,31.279454,POINT (121.505326 31.279454),就业
B0FFG8HS48,杨浦区市场监督管理局四平市场监督管理所,抚顺路371号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509667,31.277502",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.509667,31.277502,"121.505267,31.279529",121.505267,31.279529,POINT (121.505267 31.279529),就业
B0GKM1X9W3,杨浦区四平路街道鞍山七村居民委员会,阜新路101号甲附近,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504970,31.274740",021-65025603,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,121.50497,31.27474,"121.500553,31.276754",121.500553,31.276754,POINT (121.500553 31.276754),就业
B0FFIPGGAH,和平路派出所鞍山四村一社区警务室,抚顺路377号附近,政府机构及社会团体;公检法机构;公安警察,130501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509458,31.277297",[],政府机构及社会团体,公检法机构,公安警察,121.509458,31.277297,"121.505057,31.279324",121.505057,31.279324,POINT (121.505057 31.279324),就业
B0FFHHOB1X,江浦路街道陈家头睦邻中心,双辽新村16号,政府机构及社会团体;政府机关;乡镇级政府及事业单位|生活服务;生活服务场所;生活服务场所,130105|070000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516684,31.271983",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位|生活服务,121.516684,31.271983,"121.512309,31.274033",121.512309,31.274033,POINT (121.512309 31.274033),就业
B00155BYPJ,杨浦区住房保障和房屋管理局五角场办事处,国定路77-83号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515189,31.293643",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.515189,31.293643,"121.510807,31.29568",121.510807,31.29568,POINT (121.510807 31.29568),就业
B0FFGTHL5P,四平路街道办事处,锦西路69号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511792,31.276727",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.511792,31.276727,"121.507399,31.278761",121.507399,31.278761,POINT (121.507399 31.278761),就业
B00155MVR2,杨浦区住房保障和房屋管理局四平办事处,铁岭路28弄1号106室,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514463,31.278459",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.514463,31.278459,"121.51008,31.2805",121.51008,31.2805,POINT (121.51008 31.2805),就业
B001557UNU,四平路街道绿化和市容管理所,中山北二路1171号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500890,31.287265",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.50089,31.287265,"121.496457,31.289262",121.496457,31.289262,POINT (121.496457 31.289262),就业
B0HRACKQLH,五角场街道城市运行管理中心,四平路2500号金岛大厦22层,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515738,31.298624",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.515738,31.298624,"121.511357,31.30066",121.511357,31.30066,POINT (121.511357 31.30066),就业
B0FFHEFOQW,杨浦区人大常委会四平路街委,锦西路69号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511882,31.276621",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.511882,31.276621,"121.50749,31.278655",121.50749,31.278655,POINT (121.50749 31.278655),就业
B0FFH18AJL,杨浦区人大常委会四平路街道工作委员会,锦西路68号中国共产党,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511786,31.276677",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.511786,31.276677,"121.507393,31.278711",121.507393,31.278711,POINT (121.507393 31.278711),就业
B0FFH184M7,中共四平路街道工作委员会,锦西路69号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511786,31.276677",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.511786,31.276677,"121.507393,31.278711",121.507393,31.278711,POINT (121.507393 31.278711),就业
B00155QUMW,五角场派出所,国权路96号,政府机构及社会团体;公检法机构;公安警察,130501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516557,31.288321",[],政府机构及社会团体,公检法机构,公安警察,121.516557,31.288321,"121.51218,31.290364",121.51218,31.290364,POINT (121.51218 31.290364),就业
B00155KF8W,江浦路派出所,飞虹路737号,政府机构及社会团体;公检法机构;公安警察,130501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513652,31.266874",021-65431000;021-22171200,政府机构及社会团体,公检法机构,公安警察,121.513652,31.266874,"121.509267,31.268917",121.509267,31.268917,POINT (121.509267 31.268917),就业
B0FFF3AQUE,四平路街道共有产权保障房受理点,鞍山六村131号乙,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507171,31.273529",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.507171,31.273529,"121.502762,31.27555",121.502762,31.27555,POINT (121.502762 31.27555),就业
B0FFF3AQTS,四平路街道调委会人民调解工作室,抚顺路378号,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509246,31.278008",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.509246,31.278008,"121.504844,31.280034",121.504844,31.280034,POINT (121.504844 31.280034),就业
B0015798YR,四平路街道社区生活服务中心,锦西路57号(鞍山三村内)四平路,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512320,31.277654",[],政府机构及社会团体,政府机关,乡镇级政府及事业单位,121.51232,31.277654,"121.507929,31.279689",121.507929,31.279689,POINT (121.507929 31.279689),就业
B0FFG1F6I3,视野财务管理咨询(上海)有限公司,国康路46号13层1308,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504232,31.286739",[],公司企业,公司,公司,121.504232,31.286739,"121.499811,31.288746",121.499811,31.288746,POINT (121.499811 31.288746),就业
B00155GOQI,亚米软件公司,控江路1688号卫百辛大厦502室,公司企业;公司;网络科技,170206,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515434,31.274602",021-51157162,公司企业,公司,网络科技,121.515434,31.274602,"121.511054,31.276647",121.511054,31.276647,POINT (121.511054 31.276647),就业
B0FFHCJ8GM,上海非迅网络科技有限公司,国定路335号1号楼9001室,公司企业;公司;网络科技,170206,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508643,31.297500",021-55520269,公司企业,公司,网络科技,121.508643,31.2975,"121.504237,31.299516",121.504237,31.299516,POINT (121.504237 31.299516),就业
B0FFGOH23R,福优网,四平路街道中山北二路1133号1楼,公司企业;公司;网络科技,170206,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503038,31.286971",[],公司企业,公司,网络科技,121.503038,31.286971,"121.498613,31.288974",121.498613,31.288974,POINT (121.498613 31.288974),就业
B00155MOQE,上海复建信息科技有限公司,密云路1018号上海3310科技园国泰基地6103,公司企业;公司;网络科技,170206,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502375,31.288586",[],公司企业,公司,网络科技,121.502375,31.288586,"121.497947,31.290587",121.497947,31.290587,POINT (121.497947 31.290587),就业
B0FFF5VJAO,安硕科技,国泰路11号复旦科技园大厦23层,公司企业;公司;网络科技,170206,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507810,31.287994",021-55137223,公司企业,公司,网络科技,121.50781,31.287994,"121.503402,31.290011",121.503402,31.290011,POINT (121.503402 31.290011),就业
B00157I0KG,铁路新村居委会,国定路277弄6号甲101室,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510518,31.295340",021-65645505,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,121.510518,31.29534,"121.506119,31.297362",121.506119,31.297362,POINT (121.506119 31.297362),就业
B00157HZR8,上海市杨浦区教师专业发展中心,抚顺路340号,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512397,31.279490",[],政府机构及社会团体,政府机关,区县级政府及事业单位,121.512397,31.27949,"121.508006,31.281524",121.508006,31.281524,POINT (121.508006 31.281524),就业
B0FFF3XXUA,上海市杨浦区课程资源建设中心,抚顺路340号,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512397,31.279490",[],政府机构及社会团体,政府机关,区县级政府及事业单位,121.512397,31.27949,"121.508006,31.281524",121.508006,31.281524,POINT (121.508006 31.281524),就业
B00155F7EX,上海市杨浦区教育局信息中心,长岭路50号,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520453,31.280439",021-65017733,政府机构及社会团体,政府机关,区县级政府及事业单位,121.520453,31.280439,"121.51609,31.282496",121.51609,31.282496,POINT (121.51609 31.282496),就业
B0FFIANPZC,公司注册办公房出租,江浦路2111-2115号附近,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516058,31.282206",[],公司企业,公司,公司,121.516058,31.282206,"121.51168,31.28425",121.51168,31.28425,POINT (121.51168 31.28425),就业
B0HG0DXFAA,上海逸临工具厂,四平路街道铁岭路32号同叶大厦,公司企业;公司;冶金化工,170205,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514573,31.278098",[],公司企业,公司,冶金化工,121.514573,31.278098,"121.51019,31.280139",121.51019,31.280139,POINT (121.51019 31.280139),就业
B0FFHXQ5W2,杨浦区校园治安岗亭,许昌路1501号附近,政府机构及社会团体;公检法机构;社会治安机构,130506,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512337,31.272423",[],政府机构及社会团体,公检法机构,社会治安机构,121.512337,31.272423,"121.507947,31.27446",121.507947,31.27446,POINT (121.507947 31.27446),就业
B00157HZS3,上海市杨浦区司法局四平路司法所,抚顺路374号-2号,政府机构及社会团体;公检法机构;公检法机关,130500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509246,31.278008",021-65622645,政府机构及社会团体,公检法机构,公检法机关,121.509246,31.278008,"121.504844,31.280034",121.504844,31.280034,POINT (121.504844 31.280034),就业
